midwest,actual,pred
3438,0.4,0.114167003
3439,0,0.10828429
3440,0,0.103224031
3441,0,0.112843402
3442,0.175,0.11176175
3443,-0.714285714,0.110550693
3444,0.4,0.115517408
3445,0,0.110468535
3446,0,0.107873977
3447,0,0.103862828
3448,-0.133333333,0.10791279
3449,0,0.113386782
3450,0,0.120844811
3451,0,0.111812828
3452,-0.077777778,0.109856479
3453,0.2,0.115599939
3454,0,0.104986252
3455,-0.075,0.109004724
3456,0,0.104024964
3457,0,0.108805825
3458,0,0.111211857
3459,-0.007142857,0.111916017
3460,0.133333333,0.113229402
3461,0,0.111257169
3462,-0.05,0.110432779
3463,0,0.102469041
3464,0.1,0.104970061
3465,0,0.102989305
3466,0.625,0.109896127
3467,0.16,0.107341844
3468,0,0.110708706
3469,0,0.107215304
3470,-0.1875,0.103558626
3471,0.5,0.107004511
3472,0.3,0.108321945
3473,-0.0125,0.113595929
3474,0,0.105782282
3475,0,0.11264357
3476,0.3,0.108488005
3477,0,0.114140788
3478,-0.7,0.106966344
3479,0,0.10138964
3480,0.5,0.111207514
3481,-0.15,0.115849338
3482,-0.175,0.108488005
3483,0.25,0.112337838
3484,0.5,0.102788892
3485,0,0.109839248
3486,0,0.111759823
3487,0,0.110966183
3488,0,0.112479263
3489,0.025,0.103486161
3490,0.65,0.108030257
3491,0,0.114354877
3492,0,0.11056471
3493,0,0.107383635
3494,0,0.11263572
3495,0,0.111434375
3496,0.1,0.111349069
3497,0.7,0.114824133
3498,0.575,0.106374438
3499,0,0.106467451
3500,0,0.11023308
3501,0,0.100763299
3502,0,0.108310272
3503,0.136363636,0.118488239
3504,0.1,0.109095388
3505,0.4,0.114093785
3506,0.25,0.111129254
3507,0,0.103267932
3508,0,0.112533873
3509,1,0.112684096
3510,0.142857143,0.106340947
3511,0,0.110280905
3512,-0.129976852,0.112721288
3513,0,0.105365515
3514,-0.625,0.10257728
3515,0.1,0.11154801
3516,0,0.10882949
3517,-0.237878788,0.109176278
3518,0,0.110846437
3519,0,0.11035638
3520,0,0.122043745
3521,0.5,0.110659704
3522,0.5,0.100245735
3523,0.5,0.110581214
3524,-0.075,0.108694552
3525,0.045833333,0.109856479
3526,-0.1,0.110114137
3527,0,0.127151585
3528,0,0.104463781
3529,0.4,0.117585376
3530,0,0.105463906
3531,0,0.107949592
3532,0.6,0.113719317
3533,0,0.11133257
3534,0,0.111728368
3535,0.25,0.112371847
3536,0.478787879,0.107949592
3537,0,0.119344556
3538,0,0.116308176
3539,0.118181818,0.112297586
3540,0.1,0.102098704
3541,0,0.119656487
3542,0,0.115397451
3543,-0.15,0.107647934
3544,0.175,0.115896557
3545,0,0.111430229
3546,0.125,0.110247778
3547,0,0.110482364
3548,0,0.110367208
3549,0.083333333,0.107213379
3550,0,0.117938248
3551,0,0.109276161
3552,0,0.119227749
3553,0.208333333,0.100999168
3554,-0.2,0.103845951
3555,0.15,0.102490872
3556,0,0.108320874
3557,0.6,0.110940034
3558,0,0.114758774
3559,0.5,0.108022073
3560,0,0.110423315
3561,0.004166667,0.110364129
3562,0.25,0.10302214
3563,-0.25,0.119200932
3564,0,0.104048292
3565,0,0.115766218
3566,0,0.113080654
3567,0.166666667,0.101657951
3568,0.5,0.114481753
3569,0,0.113230371
3570,0.8,0.107841713
3571,0.095238095,0.110689596
3572,0,0.106560109
3573,0,0.104153208
3574,0.05,0.110550693
3575,0.425,0.10956072
3576,0,0.111370744
3577,0.05,0.111339743
3578,0.212121212,0.119242121
3579,0,0.108979497
3580,0.5,0.105493458
3581,0.666666667,0.116089381
3582,0.25,0.107666734
3583,0.136363636,0.114006219
3584,0.15,0.115179046
3585,-0.2,0.105216092
3586,0,0.111106715
3587,0,0.110747916
3588,0,0.126870741
3589,0,0.109583028
3590,-0.25,0.102156355
3591,-0.2,0.126279163
3592,0,0.109355428
3593,0.168181818,0.116461708
3594,0.083333333,0.107840749
3595,0,0.109176278
3596,0.377777778,0.111382537
3597,0,0.112487895
3598,0,0.114524236
3599,0,0.103826465
3600,0.2,0.113187698
3601,0,0.110036107
3602,0.5,0.107588771
3603,0,0.120844811
3604,0,0.109325498
3605,0.6,0.120799891
3606,0.5,0.108174889
3607,0,0.113501252
3608,0.7375,0.118026009
3609,-0.166666667,0.105425985
3610,0,0.114313003
3611,0.136363636,0.105119853
3612,-0.2,0.107949592
3613,0.125,0.114228293
3614,0,0.114635979
3615,0,0.107142375
3616,0.05,0.1054786
3617,0.166666667,0.121261416
3618,0.136363636,0.111977712
3619,0.2,0.111632827
3620,0.8,0.116546894
3621,1,0.106731207
3622,0.5,0.113321854
3623,0.5,0.111234092
3624,0.541666667,0.113198655
3625,0,0.110247778
3626,0.494444444,0.115546915
3627,0,0.10891349
3628,0.5,0.10118159
3629,0,0.116591585
3630,0.1,0.115754143
3631,0,0.112241906
3632,0.125,0.110488583
3633,0,0.111401706
3634,0,0.120991667
3635,0.227272727,0.111566233
3636,0.348153409,0.111685465
3637,0.45,0.111468784
3638,0,0.110794425
3639,0,0.10868725
3640,0,0.108668379
3641,1,0.111732068
3642,0,0.111360439
3643,0,0.10978041
3644,-0.4,0.111701657
3645,0,0.115718873
3646,0,0.113318872
3647,0.285714286,0.114701798
3648,-0.5125,0.120234258
3649,0.425,0.112135887
3650,0.625,0.107300342
3651,0.5,0.113750905
3652,0.375,0.110704477
3653,0.4,0.103117966
3654,0.3,0.099172212
3655,0,0.103725179
3656,0.069166667,0.115809936
3657,0,0.100999168
3658,0.1625,0.112123671
3659,0,0.10411186
3660,0,0.110743524
3661,0,0.115722726
3662,0,0.108887096
3663,-0.2,0.114578727
3664,0.16,0.105347431
3665,0.225,0.10580721
3666,0.0625,0.113617847
3667,-0.016666667,0.109185377
3668,0.3,0.10273363
3669,0.5,0.108047267
3670,0,0.11295648
3671,-1,0.114888044
3672,-0.25,0.109977147
3673,0,0.113212834
3674,0,0.108488005
3675,0.875,0.105165707
3676,0,0.112310833
3677,0,0.115027411
3678,-0.2,0.112180063
3679,0,0.106829855
3680,0.21875,0.110114137
3681,0.445833333,0.108888533
3682,0.068181818,0.10273363
3683,0.4,0.105731789
3684,0,0.10965076
3685,0.083333333,0.115603101
3686,0,0.114137843
3687,0.104166667,0.111207514
3688,0,0.114069184
3689,0,0.101157324
3690,0.175,0.105435162
3691,0.125,0.114682255
3692,0,0.105967018
3693,0,0.119695324
3694,0.625,0.118927528
3695,0.1875,0.107728801
3696,0,0.120490494
3697,0,0.110659704
3698,0.1875,0.117624856
3699,0,0.109447287
3700,0.5,0.106484568
3701,0,0.114789677
3702,0,0.105352285
3703,0,0.110273051
3704,0,0.114353539
3705,0,0.112635655
3706,0.333333333,0.10530997
3707,0,0.119121979
3708,0,0.110970129
3709,0.4,0.112266596
3710,0,0.110751891
3711,1,0.108047267
3712,0,0.111189709
3713,0.25,0.123617527
3714,0.5,0.113634241
3715,0,0.117005405
3716,0,0.104442916
3717,0,0.123617527
3718,0,0.110367047
3719,0.05,0.102089903
3720,0,0.113938135
3721,0,0.113389353
3722,0.25,0.106213184
3723,0,0.10411186
3724,0.15,0.110778113
3725,0,0.115473619
3726,0,0.11154801
3727,0.333333333,0.114054922
3728,0.2,0.106129345
3729,0.168181818,0.117899069
3730,0,0.110030642
3731,0,0.110305838
3732,0,0.113946476
3733,0,0.108860748
3734,0.25,0.109398038
3735,0,0.107367329
3736,0.8,0.108671187
3737,0,0.119231518
3738,0.25,0.116561595
3739,0,0.108472745
3740,0,0.106175644
3741,0.386590909,0.105948439
3742,0,0.10640041
3743,0.168181818,0.110484207
3744,0,0.102852114
3745,0,0.105984393
3746,0,0.111668033
3747,0.136363636,0.110636784
3748,0,0.105782282
3749,0,0.099172212
3750,0,0.117520753
3751,0.013888889,0.108574194
3752,0,0.115999907
3753,0.2,0.111724342
3754,0.168181818,0.110636784
3755,-0.2,0.112120389
3756,0.375,0.115406073
3757,0.2,0.111364185
3758,0,0.107629725
3759,0.2,0.110171099
3760,0.267857143,0.107622813
3761,0,0.113183911
3762,0.5,0.113708672
3763,0,0.107928164
3764,0,0.110948729
3765,0.020833333,0.117353423
3766,0.6,0.105734838
3767,0,0.104949154
3768,0.05,0.108308856
3769,-0.15,0.112022748
3770,0,0.106829855
3771,0.036174242,0.108752034
3772,0.1,0.11062389
3773,0,0.103318676
3774,0,0.113560353
3775,0.125,0.104640541
3776,0.5,0.119185581
3777,0,0.118349182
3778,0.7,0.112918854
3779,0,0.112266656
3780,0.211038961,0.111304103
3781,-0.4,0.108932132
3782,0,0.113827506
3783,0,0.107856568
3784,0,0.107072945
3785,0.0625,0.101050951
3786,0.4,0.110915777
3787,0,0.115737032
3788,0,0.107265482
3789,0.4,0.106426771
3790,0,0.103862828
3791,0.75,0.110828573
3792,0.8,0.113720659
3793,0.318181818,0.111986697
3794,0.375,0.102469449
3795,0.7,0.123951851
3796,0,0.102573261
3797,1,0.108337741
3798,0,0.111162809
3799,0,0.112479263
3800,0.136363636,0.112779927
3801,0.15,0.108147083
3802,0,0.102232874
3803,0.2,0.105434018
3804,0.025,0.113312235
3805,0,0.113131797
3806,0,0.102078996
3807,-0.4,0.116237696
3808,-0.5,0.113197516
3809,0.6,0.116717331
3810,0.4,0.107928164
3811,0,0.114758774
3812,0.5,0.110581214
3813,0.8,0.110875056
3814,0.6,0.106761284
3815,0,0.105336415
3816,0,0.112772159
3817,0.5,0.10791279
3818,0,0.115963125
3819,0,0.116752907
3820,-0.175,0.126870741
3821,0,0.114205292
3822,0.285714286,0.104990968
3823,-0.4,0.118645475
3824,0.322222222,0.113647818
3825,0.175,0.104864222
3826,0,0.111916017
3827,1,0.108540221
3828,0,0.108820919
3829,0.45,0.117803817
3830,0,0.109982081
3831,0.95,0.103784173
3832,0,0.111732068
3833,0,0.117988486
3834,0,0.115412764
3835,0.075,0.110985194
3836,0.2,0.107452041
3837,0,0.108488005
3838,0,0.113657023
3839,0.318181818,0.110565992
3840,-0.125,0.111238067
3841,0,0.110174224
3842,0,0.114195141
3843,0.207142857,0.110855156
3844,0,0.109447287
3845,0.25,0.112070565
3846,0.6,0.113131623
3847,0.2,0.113312952
3848,0,0.102241844
3849,0.5,0.112047262
3850,-0.145833333,0.112519506
3851,-0.088068182,0.108577691
3852,-0.071428571,0.102039632
3853,0,0.114569248
3854,0,0.110247778
3855,0,0.11539131
3856,0,0.105451385
3857,0,0.113654606
3858,1,0.103177622
3859,-0.0625,0.10734041
3860,0,0.106791984
3861,-0.3,0.108422096
3862,0,0.10580721
3863,0,0.113229402
3864,0,0.110895311
3865,-0.2,0.112467181
3866,1,0.109041
3867,-0.75,0.110367208
3868,0,0.105090812
3869,0,0.110589496
3870,0.290277778,0.113888719
3871,0.2,0.118645475
3872,-0.1875,0.105895953
3873,0.252,0.116096205
3874,0,0.114897135
3875,0.8,0.107354933
3876,0,0.115975883
3877,0.85,0.111502278
3878,0.4,0.109499966
3879,0,0.101195687
3880,0,0.108583933
3881,0,0.107970276
3882,0.25,0.110743524
3883,0,0.101380218
3884,0,0.106871885
3885,0.375,0.114974094
3886,0.25,0.115432995
3887,0,0.10694975
3888,0,0.108427821
3889,0.083333333,0.106395896
3890,0.148148148,0.102818853
3891,0.333333333,0.106053369
3892,0.866666667,0.111091967
3893,0,0.117339962
3894,1,0.117740389
3895,1,0.10901274
3896,0,0.103725179
3897,0.5,0.115638315
3898,0.25,0.107881455
3899,0,0.114633088
3900,-0.408333333,0.105812711
3901,0,0.109647487
3902,0.1,0.099392338
3903,0,0.11254425
3904,0.5,0.109507297
3905,1,0.10828429
3906,1,0.099038874
3907,0,0.110374695
3908,0.875,0.109081164
3909,-0.2,0.117263633
3910,0.634375,0.117275219
3911,0.1,0.112246135
3912,0,0.106078261
3913,-0.275,0.10783761
3914,-0.166666667,0.111941796
3915,0,0.107980346
3916,0.45,0.113550301
3917,0,0.107669986
3918,0,0.109355099
3919,0,0.107510608
3920,-0.4,0.11666637
3921,-0.095833333,0.110306008
3922,0.423484848,0.105451385
3923,-1,0.112357283
3924,0,0.104007066
3925,-0.5,0.116089381
3926,0,0.110967975
3927,1,0.108116543
3928,-0.155555556,0.108488005
3929,1,0.104590754
3930,0.125,0.117852336
3931,0,0.110787765
3932,0,0.116089381
3933,0,0.103657058
3934,0,0.11144557
3935,-0.5,0.104630949
3936,0.5,0.117520753
3937,0.75,0.116222552
3938,0.3,0.113680127
3939,-0.91,0.109875859
3940,0,0.108094663
3941,0.666666667,0.113318085
3942,0,0.11823947
3943,-0.333333333,0.114093785
3944,0.512121212,0.103247628
3945,0,0.110668615
3946,0,0.113685927
3947,0,0.106257406
3948,0,0.115722726
3949,0.5,0.106132313
3950,-0.5,0.116132099
3951,0,0.107873296
3952,0,0.109984438
3953,0.212121212,0.120826393
3954,0.5,0.112791246
3955,0,0.099393985
3956,0,0.105711081
3957,-0.175,0.108509733
3958,0,0.113397016
3959,0,0.11144557
3960,0,0.108705647
3961,0,0.108488005
3962,-0.19,0.118487074
3963,0.6,0.102050574
3964,0.229166667,0.118488239
3965,0.307359307,0.108842014
3966,0,0.114137843
3967,0,0.108985223
3968,0,0.11837405
3969,-0.122222222,0.10746287
3970,0,0.111777908
3971,0.5,0.117877261
3972,-0.1875,0.113220889
3973,0.8,0.108551539
3974,0,0.115235825
3975,0.3,0.113454764
3976,0,0.121825956
3977,0,0.113259371
3978,0.55,0.116703574
3979,0,0.103247628
3980,0,0.117566
3981,0,0.116561595
3982,0,0.092991437
3983,0,0.115432995
3984,0,0.111654442
3985,0.052777778,0.104198746
3986,0,0.118380302
3987,0,0.115906406
3988,0,0.111842679
3989,0.2,0.105973055
3990,0,0.105336415
3991,0.068181818,0.115754143
3992,0.136363636,0.109919815
3993,0.1,0.112492919
3994,0,0.108422096
3995,0,0.113000702
3996,0.8,0.115980769
3997,0.5,0.115217951
3998,0,0.11008163
3999,0,0.112125729
4000,0,0.118095978
4001,0,0.116992738
4002,0,0.112254747
4003,0,0.105931574
4004,0,0.109231227
4005,0,0.11036894
4006,0.3,0.109423255
4007,0.525,0.104631639
4008,0,0.106254704
4009,0,0.107910608
4010,0,0.115599939
4011,0,0.113774941
4012,0.5,0.10411186
4013,0,0.114663688
4014,0.8,0.103135454
4015,0.12,0.112337838
4016,0.5,0.108860748
4017,0,0.100931971
4018,0.5,0.107321949
4019,0.25,0.111072089
4020,0,0.112172902
4021,0,0.111217648
4022,0.08,0.109659
4023,0,0.10624207
4024,0,0.107873296
4025,0.333333333,0.108160231
4026,0,0.111381797
4027,0,0.107652411
4028,-0.155555556,0.112371847
4029,0,0.107282533
4030,0,0.117826394
4031,0,0.113542493
4032,0.433333333,0.098763448
4033,0,0.112530728
4034,0,0.109980472
4035,0,0.113713562
4036,0,0.101584311
4037,0.0375,0.117803817
4038,-0.15,0.115871003
4039,0.6,0.110205187
4040,0,0.113758515
4041,0,0.10795994
4042,-0.390625,0.113343909
4043,0,0.117566
4044,0,0.105523493
4045,0,0.109447976
4046,0.043181818,0.108160231
4047,0,0.110636784
4048,0.225,0.109480345
4049,0.5,0.107365674
4050,0.136363636,0.112391924
4051,0.5,0.109194449
4052,-0.05,0.111916017
4053,0.466666667,0.114855165
4054,-0.05,0.1037176
4055,0.193181818,0.115638315
4056,0,0.105119853
4057,0,0.134588355
4058,0,0.115412764
4059,0,0.114088176
4060,0.175,0.108567916
4061,0,0.103767581
4062,0,0.109784469
4063,0.1,0.115603101
4064,0.625,0.10736088
4065,0,0.111791062
4066,-0.125,0.115273355
4067,0,0.116442203
4068,0.45,0.121960002
4069,0.25,0.115406073
4070,0.5,0.109840351
4071,0.625,0.115553975
4072,0.625,0.11315071
4073,0,0.113318872
4074,-0.5,0.116463536
4075,0,0.115713845
4076,0.625,0.111551892
4077,0,0.110064891
4078,0.1,0.107387524
4079,0,0.107182493
4080,0.25,0.113160154
4081,0,0.114147411
4082,0,0.107458696
4083,0,0.112008961
4084,-0.2,0.105379139
4085,0.5,0.110174224
4086,0.2140625,0.106001521
4087,1,0.110490256
4088,0.354166667,0.109284706
4089,0,0.117898337
4090,0.8,0.114729718
4091,0,0.114689273
4092,0,0.10862332
4093,-0.187878788,0.114069184
4094,0.15,0.103915029
4095,0.5,0.09973938
4096,0.1,0.110180061
4097,-0.033333333,0.111183895
4098,0.118181818,0.115197687
4099,0,0.105863308
4100,-0.3,0.105746254
4101,0,0.117585376
4102,0.675,0.113215789
4103,0,0.113720659
4104,0.45,0.107510608
4105,0,0.102794659
4106,0.15,0.109648125
4107,0,0.113720659
4108,0,0.108177844
4109,0.5,0.116111799
4110,0.6,0.105897649
4111,0.136363636,0.114219521
4112,-0.006818182,0.108608437
4113,0,0.110908615
4114,0,0.104538106
4115,0.25,0.114065819
4116,0,0.113230371
4117,0.610351563,0.112884683
4118,0.136666667,0.114682255
4119,0.233333333,0.113318085
4120,-0.025,0.11098677
4121,0,0.112172902
4122,0.35,0.115610201
4123,0,0.111849219
4124,0.068181818,0.119200932
4125,0.55,0.114855165
4126,0,0.102804127
4127,0.5,0.119175892
4128,0.05,0.114574656
4129,0.375,0.118645475
4130,-0.071428571,0.107249814
4131,-0.208333333,0.107148796
4132,0.5,0.11003561
4133,0,0.112097506
4134,0.5,0.104559831
4135,0,0.116141807
4136,0.78125,0.108846651
4137,0,0.104957046
4138,-0.125,0.112254747
4139,0,0.108136365
4140,0,0.112310833
4141,0.058333333,0.109489703
4142,0.049107143,0.122725775
4143,0,0.114010112
4144,0,0.109861738
4145,0,0.112254747
4146,0.5,0.10862332
4147,0,0.111728368
4148,0,0.107510608
4149,0,0.102470507
4150,0.35,0.107294345
4151,0.8,0.112610993
4152,0.3,0.114045643
4153,-0.277777778,0.115316468
4154,0,0.103298574
4155,0,0.115406073
4156,0.316666667,0.108731435
4157,0.3,0.105347431
4158,0.095238095,0.107182493
4159,0.25,0.113548164
4160,0,0.109634738
4161,1,0.111352562
4162,-0.266666667,0.112659903
4163,0,0.102788892
4164,0,0.116768456
4165,0,0.119356459
4166,-0.166666667,0.10705736
4167,0,0.113396814
4168,0,0.107550583
4169,0.4,0.122036419
4170,0,0.107394757
4171,0,0.11069521
4172,0,0.114894258
4173,0,0.114082696
4174,0,0.115484723
4175,0.166666667,0.117654752
4176,0,0.117617089
4177,0,0.106611699
4178,0.366666667,0.111815899
4179,0,0.111423988
4180,0,0.117689838
4181,0.5,0.111913792
4182,0,0.123827733
4183,0.017857143,0.115379356
4184,0.136363636,0.110780408
4185,0.375,0.114790192
4186,0,0.10772983
4187,0.5,0.110847545
4188,-0.233333333,0.112234907
4189,0,0.110364129
4190,0.2890625,0.115514679
4191,0.275,0.113888719
4192,0,0.11180113
4193,0.205,0.110828573
4194,0,0.118026009
4195,0.242857143,0.114341276
4196,0,0.110311152
4197,1,0.116545942
4198,0.2,0.098064579
4199,0.3,0.118630652
4200,0,0.113230421
4201,0.041666667,0.112232884
4202,0.3,0.108054782
4203,1,0.117283374
4204,0.5,0.115999907
4205,0.15,0.107588771
4206,0,0.099386356
4207,0.8,0.116364278
4208,0,0.10956072
4209,0,0.108020226
4210,0.25,0.106897512
4211,0.1,0.10743432
4212,0.066666667,0.103861141
4213,0.114814815,0.113314946
4214,0,0.120829549
4215,0,0.104910736
4216,0,0.110805736
4217,0,0.11167795
4218,0,0.104640541
4219,0,0.108116543
4220,0.85,0.101157324
4221,0,0.102089903
4222,0.6,0.109839248
4223,0,0.102719611
4224,0,0.107794518
4225,0.05,0.112843402
4226,-0.75,0.109375649
4227,0.520833333,0.12097474
4228,0,0.107142375
4229,0.2,0.118277662
4230,0,0.105165137
4231,0,0.10876732
4232,-0.5,0.101657951
4233,-0.25,0.108687977
4234,0,0.106546596
4235,0.25,0.095140928
4236,0,0.110038625
4237,-0.4,0.108174889
4238,0.6,0.11144557
