borough,block,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,"TYPE(1:res,2:com,3:mix)",grid_x,grid_y
4,10663,2400,1152,1930,445000,3,872,533
4,10663,2400,1152,1930,430000,3,872,533
4,10663,3000,1188,1930,490000,3,872,533
4,10663,2400,1152,1930,445000,3,872,533
4,10663,2400,1152,1930,430000,3,872,533
4,10663,3000,1188,1930,490000,3,872,533
4,10664,1656,1683,1945,412000,3,875,532
4,10664,2400,1280,1920,575000,3,875,532
4,10664,1656,1683,1945,412000,3,875,532
4,10664,2400,1280,1920,575000,3,875,532
4,10666,2500,1494,1925,415000,3,877,534
4,10666,2500,1494,1925,415000,3,877,534
4,10669,3090,1232,1930,515000,3,856,526
4,10669,3060,1232,1930,500000,3,856,526
4,10669,3000,1118,1930,425000,3,856,526
4,10669,2970,1086,1930,450000,3,856,526
4,10669,3090,1232,1930,515000,3,856,526
4,10669,3060,1232,1930,500000,3,856,526
4,10669,3000,1118,1930,425000,3,856,526
4,10669,2970,1086,1930,450000,3,856,526
4,10671,4200,1321,1955,500000,3,859,528
4,10671,2550,2624,1960,725000,3,859,528
4,10671,4200,1321,1955,500000,3,859,528
4,10671,2550,2624,1960,725000,3,859,528
4,10672,2625,1308,1925,422500,3,860,530
4,10672,2842,2570,1960,800000,3,860,530
4,10672,2625,1308,1925,422500,3,860,530
4,10672,2842,2570,1960,800000,3,860,530
4,10673,2500,1552,1925,478000,3,862,530
4,10673,1955,2400,1926,1250000,3,862,530
4,10673,2500,1552,1925,478000,3,862,530
4,10673,1955,2400,1926,1250000,3,862,530
4,10674,2500,1568,1930,575000,3,863,531
4,10674,2500,1568,1930,360000,3,863,531
4,10674,2500,1568,1930,575000,3,863,531
4,10674,2500,1568,1930,360000,3,863,531
4,10675,2500,1636,1930,465000,3,863,532
4,10675,2500,1636,1930,465000,3,863,532
4,10676,2200,2227,1955,630000,3,866,533
4,10676,2200,2227,1955,630000,3,866,533
4,10678,1240,2360,1922,451192,3,870,536
4,10678,1240,2360,1922,451192,3,870,536
4,10683,4200,1752,1932,560000,3,857,531
4,10683,4200,1752,1932,560000,3,857,531
4,10685,4000,2000,1940,540000,3,864,534
4,10685,4000,2000,1940,540000,3,864,534
4,10686,4000,1243,1940,580000,3,865,536
4,10686,4000,1243,1940,580000,3,865,536
4,10692,5500,1070,1950,390000,3,867,539
4,10692,5040,1800,1950,437000,3,867,539
4,10692,5500,1070,1950,390000,3,867,539
4,10692,5040,1800,1950,437000,3,867,539
4,10695,4712,1400,1920,485000,3,885,513
4,10695,4712,1400,1920,485000,3,885,513
4,10696,2856,1616,1920,390000,3,885,517
4,10696,2883,2806,1920,630000,3,885,517
4,10696,2856,1616,1920,390000,3,885,517
4,10696,2883,2806,1920,630000,3,885,517
4,10698,5000,2540,1920,586000,3,881,518
4,10698,5000,2540,1920,586000,3,881,518
4,10702,4000,1320,1930,385320,3,881,521
4,10702,4000,2106,1920,469000,3,881,521
4,10702,4000,1320,1930,385320,3,881,521
4,10702,4000,2106,1920,469000,3,881,521
4,10703,4000,1422,1920,471500,3,881,524
4,10703,4000,1422,1920,471500,3,881,524
4,10705,2500,1136,1930,473000,3,881,527
4,10705,2500,1136,1930,473000,3,881,527
4,10706,3300,1548,1920,545000,3,885,525
4,10706,3300,1548,1920,545000,3,885,525
4,10707,3000,1136,1920,497000,3,882,528
4,10707,3000,1136,1920,497000,3,882,528
4,10708,3700,2340,1965,680000,3,883,528
4,10708,3700,2340,1965,680000,3,883,528
4,10709,2900,1600,1930,470000,3,877,525
4,10709,2900,1600,1930,470000,3,877,525
4,10713,2500,1872,1930,422000,3,881,529
4,10713,2500,1780,1925,327100,3,881,529
4,10713,2500,1872,1930,422000,3,881,529
4,10713,2500,1780,1925,327100,3,881,529
4,10714,2500,1145,1930,380000,3,882,530
4,10714,2500,1145,1930,380000,3,882,530
4,10718,1840,1358,1950,485000,3,877,529
4,10718,1840,1358,1950,485000,3,877,529
4,10721,2975,840,1925,338000,3,879,533
4,10721,2975,840,1925,338000,3,879,533
4,10725,5040,5600,1924,1025000,3,888,515
4,10725,5040,5600,1924,1025000,3,888,515
4,10727,4320,2706,1925,515000,3,888,519
4,10727,4320,2706,1925,515000,3,888,519
4,10728,4000,1488,1940,475000,3,889,520
4,10728,4000,1488,1940,475000,3,889,520
4,10732,4000,1728,1920,425000,3,887,522
4,10732,4000,1728,1920,425000,3,887,522
4,10734,2500,1024,1920,265000,3,888,526
4,10734,2500,1024,1920,265000,3,888,526
4,10736,2500,1408,1920,445000,3,885,528
4,10736,2500,1408,1920,445000,3,885,528
4,10738,3000,1338,1925,640289,3,885,531
4,10738,2500,1284,1925,410000,3,885,531
4,10738,3000,1338,1925,640289,3,885,531
4,10738,2500,1284,1925,410000,3,885,531
4,10739,2720,1472,1965,600000,3,884,532
4,10739,2800,1692,1930,540000,3,884,532
4,10739,2800,1692,1930,315000,3,884,532
4,10739,2720,1472,1965,600000,3,884,532
4,10739,2800,1692,1930,540000,3,884,532
4,10739,2800,1692,1930,315000,3,884,532
4,10741,2464,3000,1930,850000,3,891,518
4,10741,2464,3000,1930,850000,3,891,518
4,10744,8925,3200,1920,850000,3,891,523
4,10744,3000,2325,1925,405000,3,891,523
4,10744,3000,2325,1925,405000,3,891,523
4,10744,8925,3200,1920,850000,3,891,523
4,10744,3000,2325,1925,405000,3,891,523
4,10744,3000,2325,1925,405000,3,891,523
4,10745,4000,2880,1925,487600,3,889,524
4,10745,4000,2880,1925,487600,3,889,524
4,10746,3000,1136,1930,142500,3,893,524
4,10746,4000,1136,1930,310000,3,893,524
4,10746,3000,1136,1930,142500,3,893,524
4,10746,4000,1136,1930,310000,3,893,524
4,10749,3300,1564,1925,535000,3,889,527
4,10749,3300,1564,1925,535000,3,889,527
4,10750,3000,1908,1925,400000,3,894,528
4,10750,3000,1188,1925,500000,3,894,528
4,10750,3000,1188,1925,490000,3,894,528
4,10750,3000,1908,1925,400000,3,894,528
4,10750,3000,1188,1925,500000,3,894,528
4,10750,3000,1188,1925,490000,3,894,528
4,10751,3000,1280,1925,360000,3,893,529
4,10751,3000,1280,1925,360000,3,893,529
4,10752,2000,1456,1945,350000,3,888,529
4,10752,2000,1456,1945,350000,3,888,529
4,10753,2500,1312,1935,500000,3,887,531
4,10753,3000,2112,1935,545000,3,887,531
4,10753,2500,1312,1935,500000,3,887,531
4,10753,3000,2112,1935,545000,3,887,531
4,10757,1800,1224,1940,499999,3,887,534
4,10757,2388,1806,1931,575000,3,887,534
4,10757,2388,1806,1931,575000,3,887,534
4,10757,1800,1224,1940,499999,3,887,534
4,10757,2388,1806,1931,575000,3,887,534
4,10757,2388,1806,1931,575000,3,887,534
4,10759,5000,7268,1954,2100000,3,874,508
4,10759,6909,6840,1931,1250000,3,874,508
4,10759,5000,7268,1954,2100000,3,874,508
4,10759,6909,6840,1931,1250000,3,874,508
4,10763,2942,1216,1925,420000,3,878,507
4,10763,2942,1216,1925,420000,3,878,507
4,10764,4110,4110,1931,1975000,3,881,505
4,10764,4110,4110,1931,1975000,3,881,505
4,10765,14300,12965,1961,1650000,3,881,506
4,10765,14300,12965,1961,1650000,3,881,506
4,10767,2835,2280,1960,525000,3,884,505
4,10767,2835,2280,1960,525000,3,884,505
4,10768,2500,2168,1920,415000,3,885,506
4,10768,2500,1920,1920,430000,3,885,506
4,10768,1600,1480,1965,250000,3,885,506
4,10768,2800,2000,1960,575000,3,885,506
4,10768,2800,2000,1960,545900,3,885,506
4,10768,2500,2168,1920,415000,3,885,506
4,10768,2500,1920,1920,430000,3,885,506
4,10768,1600,1480,1965,250000,3,885,506
4,10768,2800,2000,1960,575000,3,885,506
4,10768,2800,2000,1960,545900,3,885,506
4,10769,10000,9750,1900,900000,3,885,508
4,10769,10000,9750,1900,825000,3,885,508
4,10769,10000,9750,1900,900000,3,885,508
4,10769,10000,9750,1900,825000,3,885,508
4,10770,16019,21985,1931,2400000,3,884,510
4,10770,16019,21985,1931,2400000,3,884,510
4,10772,4200,1200,1920,450000,3,886,502
4,10772,4200,1200,1920,320888,3,886,502
4,10772,4200,1200,1920,450000,3,886,502
4,10772,4200,1200,1920,320888,3,886,502
4,10773,5842,4324,2015,590000,3,887,503
4,10773,5230,3934,2015,645000,3,887,503
4,10773,4140,1552,1910,580000,3,887,503
4,10773,5842,4324,2015,590000,3,887,503
4,10773,5230,3934,2015,645000,3,887,503
4,10773,4140,1552,1910,580000,3,887,503
4,10777,1520,1586,1960,136000,3,892,502
4,10777,1520,1586,1960,136000,3,892,502
4,10778,4000,1837,1920,315000,3,891,504
4,10778,4000,1837,1920,315000,3,891,504
4,10779,4680,2244,1925,610000,3,892,505
4,10779,4680,2244,1925,315000,3,892,505
4,10779,4680,2244,1925,610000,3,892,505
4,10779,4680,2244,1925,315000,3,892,505
4,10786,5000,3588,1950,600000,3,891,510
4,10786,5000,3588,1950,600000,3,891,510
4,10789,2820,1077,1925,712798,3,892,509
4,10789,2820,1077,1925,712798,3,892,509
4,10795,4000,1482,1930,429888,3,893,502
4,10795,4000,1482,1930,429888,3,893,502
4,10796,2020,2400,1925,645000,3,894,500
4,10796,2020,2400,1925,645000,3,894,500
4,10817,3425,1344,1920,441370,3,830,494
4,10817,2842,2050,1920,410000,3,830,494
4,10817,3425,1344,1920,441370,3,830,494
4,10817,2842,2050,1920,410000,3,830,494
4,10819,7500,3390,1920,568000,3,828,498
4,10819,2724,3487,2005,812000,3,828,498
4,10819,7500,3390,1920,568000,3,828,498
4,10819,2724,3487,2005,812000,3,828,498
4,10827,2248,3794,2005,968000,3,840,499
4,10827,2248,3794,2005,968000,3,840,499
4,10829,2640,1248,1920,465000,3,844,500
4,10829,3988,2216,1960,649000,3,844,500
4,10829,10719,1800,1923,1180000,3,844,500
4,10829,2640,1248,1920,465000,3,844,500
4,10829,3988,2216,1960,649000,3,844,500
4,10829,10719,1800,1923,1180000,3,844,500
4,10831,3379,1304,1925,460000,3,846,501
4,10831,3018,2680,1960,370000,3,846,501
4,10831,3379,1304,1925,460000,3,846,501
4,10831,3018,2680,1960,370000,3,846,501
4,10836,1600,2720,1940,430000,3,864,503
4,10836,1600,2720,1940,430000,3,864,503
4,10837,4200,1140,1945,211732,3,831,493
4,10837,2868,2281,1910,434000,3,831,493
4,10837,4200,1140,1945,211732,3,831,493
4,10837,2868,2281,1910,434000,3,831,493
4,10839,1700,2700,1920,530000,3,833,493
4,10839,2850,2493,1930,433974,3,833,493
4,10839,1700,2700,1920,530000,3,833,493
4,10839,2850,2493,1930,433974,3,833,493
4,10844,4000,3456,1930,420810,3,842,495
4,10844,4000,3456,1930,375000,3,842,495
4,10844,3600,2304,1930,450000,3,842,495
4,10844,4000,3456,1930,420810,3,842,495
4,10844,4000,3456,1930,375000,3,842,495
4,10844,3600,2304,1930,450000,3,842,495
4,10845,2500,960,1960,368000,3,842,497
4,10845,2500,960,1960,368000,3,842,497
4,10846,2600,1652,1940,475000,3,844,496
4,10846,4000,1728,1935,267750,3,844,496
4,10846,2600,1652,1940,475000,3,844,496
4,10846,4000,1728,1935,267750,3,844,496
4,10848,3000,1398,1935,370000,3,847,498
4,10848,4000,1200,1915,373500,3,847,498
4,10848,2500,1256,1935,415000,3,847,498
4,10848,3000,1398,1935,370000,3,847,498
4,10848,4000,1200,1915,373500,3,847,498
4,10848,2500,1256,1935,415000,3,847,498
4,10850,2500,1240,1930,445000,3,850,497
4,10850,2500,1240,1930,255000,3,850,497
4,10850,2500,1240,1930,445000,3,850,497
4,10850,2500,1240,1930,255000,3,850,497
4,10851,5000,1288,1950,412000,3,852,498
4,10851,4700,1424,1930,489000,3,852,498
4,10851,5000,1288,1950,412000,3,852,498
4,10851,4700,1424,1930,489000,3,852,498
4,10852,4400,1662,1945,310000,3,853,499
4,10852,4400,1662,1945,310000,3,853,499
4,10853,4000,1122,1950,450000,3,855,499
4,10853,4000,1122,1950,450000,3,855,499
4,10855,5000,1020,1945,490000,3,858,501
4,10855,5000,1020,1945,490000,3,858,501
4,10857,3450,1400,1930,335000,3,862,502
4,10857,3450,1400,1930,335000,3,862,502
4,10858,8000,5609,1920,885000,3,834,489
4,10858,4000,1488,1920,425000,3,834,489
4,10858,8000,5609,1920,885000,3,834,489
4,10858,4000,1488,1920,425000,3,834,489
4,10859,4000,1606,1920,450216,3,835,489
4,10859,4000,1606,1920,450216,3,835,489
4,10861,4242,1950,1930,625000,3,838,490
4,10861,4242,1950,1930,625000,3,838,490
4,10862,5700,1552,1930,475000,3,840,492
4,10862,3000,1328,1930,460000,3,840,492
4,10862,5700,1552,1930,475000,3,840,492
4,10862,3000,1328,1930,460000,3,840,492
4,10863,4000,1816,1925,365000,3,840,492
4,10863,4000,1816,1925,948927,3,840,492
4,10863,3648,1777,1925,440000,3,840,492
4,10863,4000,1816,1925,365000,3,840,492
4,10863,4000,1816,1925,948927,3,840,492
4,10863,3648,1777,1925,440000,3,840,492
4,10865,3000,2100,1930,405000,3,844,493
4,10865,5000,1840,1930,455000,3,844,493
4,10865,3000,2100,1930,405000,3,844,493
4,10865,5000,1840,1930,455000,3,844,493
4,10866,5742,1102,1930,488000,3,846,494
4,10866,5742,1102,1930,488000,3,846,494
4,10867,4000,2800,1930,690000,3,847,494
4,10867,4000,2800,1930,300000,3,847,494
4,10867,4000,1474,1925,485000,3,847,494
4,10867,4000,2800,1930,690000,3,847,494
4,10867,4000,2800,1930,300000,3,847,494
4,10867,4000,1474,1925,485000,3,847,494
4,10868,4000,1200,1925,415000,3,848,495
4,10868,2650,1678,1925,400000,3,848,495
4,10868,4000,1200,1925,415000,3,848,495
4,10868,2650,1678,1925,400000,3,848,495
4,10869,4000,1440,1930,560000,3,850,493
4,10869,4000,1440,1930,321438,3,850,493
4,10869,4000,1672,1930,445000,3,850,493
4,10869,2000,896,1930,310000,3,850,493
4,10869,2450,1282,1930,457500,3,850,493
4,10869,2450,1282,1930,235000,3,850,493
4,10869,4000,1440,1930,560000,3,850,493
4,10869,4000,1440,1930,321438,3,850,493
4,10869,4000,1672,1930,445000,3,850,493
4,10869,2000,896,1930,310000,3,850,493
4,10869,2450,1282,1930,457500,3,850,493
4,10869,2450,1282,1930,235000,3,850,493
4,10870,2000,1248,1920,425250,3,851,494
4,10870,2000,1248,1920,425250,3,851,494
4,10872,3417,1848,1925,190000,3,855,496
4,10872,3417,1848,1925,190000,3,855,496
4,10873,4000,1649,1930,162000,3,857,496
4,10873,4000,1649,1930,162000,3,857,496
4,10875,4000,2028,1925,535000,3,858,499
4,10875,4000,2028,1925,260000,3,858,499
4,10875,4000,2040,1925,340000,3,858,499
4,10875,4000,1640,1925,342000,3,858,499
4,10875,4000,2028,1925,535000,3,858,499
4,10875,4000,2028,1925,260000,3,858,499
4,10875,4000,2040,1925,340000,3,858,499
4,10875,4000,1640,1925,342000,3,858,499
4,10879,3300,1840,1930,435000,3,865,502
4,10879,3300,1840,1930,435000,3,865,502
4,10880,3080,1654,1925,440000,3,866,504
4,10880,3080,1654,1925,440000,3,866,504
4,10881,3768,1440,1930,510000,3,833,485
4,10881,3768,1440,1930,150000,3,833,485
4,10881,3768,1440,1930,510000,3,833,485
4,10881,3768,1440,1930,150000,3,833,485
4,10883,4000,1805,1925,280000,3,836,486
4,10883,4000,1805,1925,280000,3,836,486
4,10885,4000,1388,1925,300000,3,835,483
4,10885,4000,1388,1925,300000,3,835,483
4,10886,3074,2241,1925,565000,3,836,485
4,10886,3403,1624,1925,480000,3,836,485
4,10886,3800,2400,1925,582500,3,836,485
4,10886,3074,2241,1925,565000,3,836,485
4,10886,3403,1624,1925,480000,3,836,485
4,10886,3800,2400,1925,582500,3,836,485
4,10887,3994,1968,1940,300000,3,837,487
4,10887,3994,1968,1940,300000,3,837,487
4,10891,4000,1968,1930,448000,3,840,489
4,10891,4000,1968,1930,448000,3,840,489
4,10892,4000,1997,1925,216000,3,843,488
4,10892,4000,1984,1925,365500,3,843,488
4,10892,4000,1997,1925,216000,3,843,488
4,10892,4000,1984,1925,365500,3,843,488
4,10893,4000,2075,1935,315000,3,843,490
4,10893,2112,1684,1940,401000,3,843,490
4,10893,4000,1812,1935,499000,3,843,490
4,10893,3242,2658,1935,600000,3,843,490
4,10893,3242,2658,1935,371000,3,843,490
4,10893,4000,2075,1935,315000,3,843,490
4,10893,2112,1684,1940,401000,3,843,490
4,10893,4000,1812,1935,499000,3,843,490
4,10893,3242,2658,1935,600000,3,843,490
4,10893,3242,2658,1935,371000,3,843,490
4,10894,3000,1800,1935,223250,3,845,489
4,10894,3000,1800,1935,223250,3,845,489
4,10896,4000,1522,1930,375000,3,848,491
4,10896,3325,1447,1930,391000,3,848,491
4,10896,4000,1522,1930,375000,3,848,491
4,10896,3325,1447,1930,391000,3,848,491
4,10897,4000,2122,1950,624000,3,849,491
4,10897,4000,2122,1950,624000,3,849,491
4,10898,2100,2592,1940,425000,3,846,487
4,10898,2100,2592,1940,425000,3,846,487
4,10899,3300,2792,1935,620000,3,847,488
4,10899,3300,2792,1935,620000,3,847,488
4,10900,1780,2120,1935,325000,3,849,488
4,10900,1780,2120,1935,325000,3,849,488
4,10903,3000,2208,1925,495000,3,852,492
4,10903,3000,1772,1925,485000,3,852,492
4,10903,3000,2208,1925,495000,3,852,492
4,10903,3000,1772,1925,485000,3,852,492
4,10904,4000,1833,1920,255000,3,854,492
4,10904,4000,1833,1920,255000,3,854,492
4,10905,2760,1766,1948,7750000,3,852,488
4,10905,2760,1766,1948,7750000,3,852,488
4,10906,4000,2104,1945,671000,3,854,488
4,10906,4000,2104,1945,255000,3,854,488
4,10906,4000,2104,1945,671000,3,854,488
4,10906,4000,2104,1945,255000,3,854,488
4,10907,3000,1658,1925,360000,3,854,490
4,10907,3000,1658,1925,570000,3,854,490
4,10907,3000,1658,1925,255000,3,854,490
4,10907,3000,1658,1925,360000,3,854,490
4,10907,3000,1658,1925,570000,3,854,490
4,10907,3000,1658,1925,255000,3,854,490
4,10911,3300,1752,1925,200000,3,856,490
4,10911,3300,1752,1925,200000,3,856,490
4,10912,2000,1440,1940,265000,3,858,488
4,10912,3242,1552,1930,499000,3,858,488
4,10912,2000,1440,1940,265000,3,858,488
4,10912,3242,1552,1930,499000,3,858,488
4,10914,4000,1104,1930,380000,3,860,493
4,10914,4000,1104,1930,380000,3,860,493
4,10917,3042,1761,1930,495000,3,861,491
4,10917,1780,1449,1950,379000,3,861,491
4,10917,3042,1761,1930,495000,3,861,491
4,10917,1780,1449,1950,379000,3,861,491
4,10919,3766,1408,1920,449999,3,864,492
4,10919,3766,1408,1920,449999,3,864,492
4,10920,3300,1558,1930,418000,3,865,495
4,10920,3300,1558,1930,418000,3,865,495
4,10921,4800,1752,1925,540000,3,866,492
4,10921,4800,1752,1925,327750,3,866,492
4,10921,4800,1752,1925,540000,3,866,492
4,10921,4800,1752,1925,327750,3,866,492
4,10922,3800,1566,1920,465000,3,866,497
4,10922,4039,1406,1920,219000,3,866,497
4,10922,3800,1566,1920,465000,3,866,497
4,10922,4039,1406,1920,219000,3,866,497
4,10923,2517,1287,1920,105000,3,834,481
4,10923,2517,1287,1920,105000,3,834,481
4,10924,4278,1430,1930,270000,3,837,482
4,10924,4278,1430,1930,270000,3,837,482
4,10927,5500,1696,1930,460000,3,838,479
4,10927,5000,2640,1935,478000,3,838,479
4,10927,5500,1696,1930,460000,3,838,479
4,10927,5000,2640,1935,478000,3,838,479
4,10928,4000,1144,1930,480000,3,838,481
4,10928,4000,1144,1930,220400,3,838,481
4,10928,4000,1144,1930,480000,3,838,481
4,10928,4000,1144,1930,220400,3,838,481
4,10929,5640,1632,1920,390000,3,839,484
4,10929,5640,1632,1920,390000,3,839,484
4,10930,2842,1608,1920,445200,3,840,483
4,10930,2842,1608,1920,190000,3,840,483
4,10930,3800,2000,2001,500000,3,840,483
4,10930,2842,1608,1920,445200,3,840,483
4,10930,2842,1608,1920,190000,3,840,483
4,10930,3800,2000,2001,500000,3,840,483
4,10932,4000,1582,1960,385000,3,842,484
4,10932,4000,1582,1960,385000,3,842,484
4,10933,6000,2384,1920,560000,3,844,483
4,10933,4000,1892,1920,350000,3,844,483
4,10933,6000,2384,1920,560000,3,844,483
4,10933,4000,1892,1920,350000,3,844,483
4,10934,4000,1776,1920,450000,3,844,486
4,10934,4000,1792,1920,380000,3,844,486
4,10934,4000,1776,1920,450000,3,844,486
4,10934,4000,1792,1920,380000,3,844,486
4,10935,4217,1132,1920,275000,3,843,481
4,10935,4217,1132,1920,275000,3,843,481
4,10938,3000,1773,1930,191000,3,847,484
4,10938,3000,1773,1930,191000,3,847,484
4,10940,4000,1916,1930,300000,3,850,484
4,10940,4000,2122,1935,475000,3,850,484
4,10940,4000,1916,1930,300000,3,850,484
4,10940,4000,2122,1935,475000,3,850,484
4,10941,4000,1430,1920,450000,3,852,483
4,10941,3000,1430,1920,260000,3,852,483
4,10941,3000,1570,1920,250000,3,852,483
4,10941,4000,1430,1920,450000,3,852,483
4,10941,3000,1430,1920,260000,3,852,483
4,10941,3000,1570,1920,250000,3,852,483
4,10942,3000,1552,1920,415000,3,854,484
4,10942,3000,1486,1920,510000,3,854,484
4,10942,3000,1552,1920,415000,3,854,484
4,10942,3000,1486,1920,510000,3,854,484
4,10946,2500,1360,1940,369000,3,859,485
4,10946,2500,1360,1940,369000,3,859,485
4,10947,2500,1584,1920,324000,3,861,486
4,10947,2000,2600,1931,435000,3,861,486
4,10947,2500,1584,1920,324000,3,861,486
4,10947,2000,2600,1931,435000,3,861,486
4,10949,4000,1251,1945,355000,3,835,477
4,10949,4000,1251,1945,355000,3,835,477
4,10950,3242,1291,1930,575000,3,840,476
4,10950,3242,1291,1930,450000,3,840,476
4,10950,4000,2860,1960,475000,3,840,476
4,10950,3242,1291,1930,575000,3,840,476
4,10950,3242,1291,1930,450000,3,840,476
4,10950,4000,2860,1960,475000,3,840,476
4,10951,2825,1052,1920,422219,3,838,474
4,10951,2825,1052,1920,422219,3,838,474
4,10953,3325,1628,1940,389000,3,843,475
4,10953,3325,1628,1940,389000,3,843,475
4,10954,6000,2374,1940,559000,3,845,478
4,10954,6000,2374,1940,559000,3,845,478
4,10957,4900,2252,1920,550000,3,850,480
4,10957,4000,1950,1925,500000,3,850,480
4,10957,4900,2252,1920,550000,3,850,480
4,10957,4000,1950,1925,500000,3,850,480
4,10959,4000,1986,1920,525000,3,853,480
4,10959,4000,1986,1920,525000,3,853,480
4,10960,3000,1780,1920,200000,3,855,482
4,10960,3000,1780,1920,200000,3,855,482
4,10962,2405,1421,1925,290000,3,857,482
4,10962,2600,1080,1940,469000,3,857,482
4,10962,2600,1080,1940,230000,3,857,482
4,10962,2919,1415,1925,453000,3,857,482
4,10962,2405,1421,1925,290000,3,857,482
4,10962,2600,1080,1940,469000,3,857,482
4,10962,2600,1080,1940,230000,3,857,482
4,10962,2919,1415,1925,453000,3,857,482
4,10963,3000,1688,1940,405000,3,859,483
4,10963,3000,1688,1940,405000,3,859,483
4,10964,2200,1360,1940,400000,3,859,481
4,10964,2558,1360,1940,175000,3,859,481
4,10964,1800,1224,1950,398500,3,859,481
4,10964,1800,1224,1950,390000,3,859,481
4,10964,2200,1394,1940,395000,3,859,481
4,10964,2200,1360,1940,400000,3,859,481
4,10964,2558,1360,1940,175000,3,859,481
4,10964,1800,1224,1950,398500,3,859,481
4,10964,1800,1224,1950,390000,3,859,481
4,10964,2200,1394,1940,395000,3,859,481
4,10965,1800,1224,1945,287000,3,861,484
4,10965,2500,1608,1925,550000,3,861,484
4,10965,2500,1608,1925,110000,3,861,484
4,10965,1800,1224,1945,287000,3,861,484
4,10965,2500,1608,1925,550000,3,861,484
4,10965,2500,1608,1925,110000,3,861,484
4,10966,2917,1458,1925,405000,3,864,484
4,10966,2917,1500,1925,495000,3,864,484
4,10966,2917,1524,1925,351000,3,864,484
4,10966,2917,1500,1925,381000,3,864,484
4,10966,2917,1458,1925,405000,3,864,484
4,10966,2917,1500,1925,495000,3,864,484
4,10966,2917,1524,1925,351000,3,864,484
4,10966,2917,1500,1925,381000,3,864,484
4,10967,2917,1174,1940,447000,3,866,484
4,10967,2917,1174,1940,447000,3,866,484
4,10968,3400,1280,1930,499999,3,841,474
4,10968,3400,1280,1930,209000,3,841,474
4,10968,3400,1568,1930,495000,3,841,474
4,10968,3400,1792,1930,308000,3,841,474
4,10968,3400,2000,1930,495000,3,841,474
4,10968,3400,1280,1930,499999,3,841,474
4,10968,3400,1280,1930,209000,3,841,474
4,10968,3400,1568,1930,495000,3,841,474
4,10968,3400,1792,1930,308000,3,841,474
4,10968,3400,2000,1930,495000,3,841,474
4,10972,4000,1183,1945,489000,3,846,475
4,10972,4000,1183,1945,489000,3,846,475
4,10973,3000,1328,1930,460000,3,848,475
4,10973,3000,1224,1930,356928,3,848,475
4,10973,3000,1328,1930,460000,3,848,475
4,10973,3000,1224,1930,356928,3,848,475
4,10975,3000,1200,1930,305100,3,852,477
4,10975,3000,1200,1930,305100,3,852,477
4,10976,3000,1640,1930,492000,3,853,476
4,10976,3000,1640,1930,492000,3,853,476
4,10977,3000,1632,1930,405000,3,854,478
4,10977,3500,1632,1930,442000,3,854,478
4,10977,3000,1632,1930,455000,3,854,478
4,10977,3000,1632,1930,405000,3,854,478
4,10977,3500,1632,1930,442000,3,854,478
4,10977,3000,1632,1930,455000,3,854,478
4,10980,1791,1152,1935,385000,3,859,479
4,10980,2048,1280,1935,410000,3,859,479
4,10980,1791,1152,1935,385000,3,859,479
4,10980,2048,1280,1935,410000,3,859,479
4,10981,1800,1224,1950,408500,3,862,480
4,10981,1800,1224,1950,408500,3,862,480
4,10982,1800,936,1940,340000,3,861,479
4,10982,1800,936,1940,340000,3,861,479
4,10983,3000,1640,1920,405000,3,862,481
4,10983,3000,1640,1920,405000,3,862,481
4,10984,3000,1672,1920,545000,3,864,482
4,10984,3000,1672,1920,300000,3,864,482
4,10984,3000,1672,1920,545000,3,864,482
4,10984,3000,1672,1920,300000,3,864,482
4,10985,3000,1576,1920,590000,3,866,480
4,10985,3000,1576,1920,281500,3,866,480
4,10985,3242,2024,1920,525000,3,866,480
4,10985,3000,1576,1920,590000,3,866,480
4,10985,3000,1576,1920,281500,3,866,480
4,10985,3242,2024,1920,525000,3,866,480
4,10986,1539,1440,1940,350000,3,867,483
4,10986,1175,1440,1940,365000,3,867,483
4,10986,1539,1440,1940,350000,3,867,483
4,10986,1175,1440,1940,365000,3,867,483
4,10987,2800,2700,1960,167500,3,841,470
4,10987,3442,1404,1920,375000,3,841,470
4,10987,2800,2700,1960,167500,3,841,470
4,10987,3442,1404,1920,375000,3,841,470
4,10988,2900,1420,1920,455000,3,842,468
4,10988,2900,1420,1920,455000,3,842,468
4,10989,3000,1560,1920,438235,3,844,471
4,10989,3000,1560,1920,438235,3,844,471
4,10993,2600,1734,1970,540000,3,851,473
4,10993,2600,1734,1970,540000,3,851,473
4,10995,3100,1216,1925,352000,3,854,474
4,10995,3100,1168,1925,715000,3,854,474
4,10995,3100,1168,1925,209000,3,854,474
4,10995,3100,1216,1925,352000,3,854,474
4,10995,3100,1168,1925,715000,3,854,474
4,10995,3100,1168,1925,209000,3,854,474
4,10996,3100,1458,1925,410000,3,856,475
4,10996,3100,1240,1925,449000,3,856,475
4,10996,10242,7000,1931,1350000,3,856,475
4,10996,3100,1458,1925,410000,3,856,475
4,10996,3100,1240,1925,449000,3,856,475
4,10996,10242,7000,1931,1350000,3,856,475
4,10997,3100,1880,1925,505000,3,857,475
4,10997,3100,1880,1925,505000,3,857,475
4,10998,2000,1360,1935,325000,3,858,474
4,10998,2000,1360,1935,325000,3,858,474
4,10999,1800,1080,1935,291000,3,860,476
4,10999,2468,2233,1935,315000,3,860,476
