borough,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,commercial,residencial,mixed,# of bus_stop,# of subway_station,# of FELONY,# of VIOLATION,# of MISDEMEANOR,total # of poi,poi type 1,poi type 2,poi type 3,poi type 4,poi type 5,poi type 6,poi type 7,poi type 8,poi type 9,poi type 10,poi type 11,poi type 12,poi type 13,# of roads,total width of raods
1,0,0,0,0,8786,48341,1920,67170000,1,0,0,23,6,2501,1242,4113,128,21,18,13,28,5,3,18,2,11,3,5,1,0,263,8660
1,0,0,0,0,1992,6383,1900,12500000,0,1,0,23,4,1120,533,2338,138,25,27,35,18,4,5,8,0,3,4,7,1,1,224,7898
1,0,0,0,0,5108,38436,1920,26800000,1,0,0,33,3,1267,579,2775,123,21,24,25,18,2,3,16,0,4,4,5,1,0,240,8665
1,0,0,0,0,2008,4932,1900,7075000,0,1,0,32,2,1237,630,2688,139,20,26,35,21,2,1,16,0,7,3,6,2,0,258,9197
1,0,0,0,0,7824,81560,1926,69420000,1,0,0,29,2,1155,508,2313,105,24,21,13,12,1,3,15,3,4,4,3,2,0,225,8010
1,0,0,0,0,6480,36505,1900,27625000,1,0,0,31,2,982,430,2198,91,9,19,23,12,1,1,10,0,5,4,5,2,0,210,7509
1,0,0,0,0,5050,29267,1920,27625000,1,0,0,31,2,982,430,2198,91,9,19,23,12,1,1,10,0,5,4,5,2,0,210,7509
1,0,0,0,0,13825,184060,1923,145000000,1,0,0,26,2,916,401,1862,82,18,13,11,12,0,1,13,0,4,4,3,3,0,215,7556
1,0,0,0,0,1865,4176,1901,9995000,0,1,0,26,4,1142,532,2166,121,27,17,19,15,8,6,16,4,2,1,4,2,0,237,8547
1,0,0,0,0,5849,30702,1900,22500000,1,0,0,30,3,1306,610,2643,122,30,20,25,13,5,6,8,4,3,1,5,2,0,224,8027
1,0,0,0,0,1547,3640,1900,9400000,0,1,0,31,4,1358,669,2627,133,29,24,21,16,8,6,16,4,3,1,3,2,0,227,8082
