borough,block,longitude,latitude
QN,13171,-73.7418805373,40.6722825518
QN,11926,-73.8048339096,40.6853075896
MN,218,-74.0110027239,40.7228329532
QN,2864,-73.8792714704,40.7351765228
QN,7192,-73.7886265151,40.7275187443
BX,3366,-73.8737984559,40.8969610953
BK,1640,-73.9339488733,40.6870161309
BK,643,-73.9953724811,40.6624386554
BK,7158,-73.9635159578,40.5935604209
BK,2279,-73.9556165662,40.7228999366
BK,3515,-73.9164633589,40.6674329588
QN,11031,-73.7421732099,40.7011023081
QN,7817,-73.7549069267,40.7290740146
QN,15657,-73.7588434985,40.6099473081
SI,5672,-74.1778484646,40.5538330928
SI,358,-74.1302559133,40.6212217896
MN,552,-73.9993414464,40.7321582672
MN,2124,-73.9390201656,40.8406496197
QN,1244,-73.8946265142,40.7538488418
QN,6685,-73.815430394,40.7232831412
QN,5969,-73.7907383126,40.7739315726
QN,4098,-73.8376932776,40.7851057888
QN,9015,-73.8561597697,40.6850215667
QN,9385,-73.8388440204,40.6897188013
BK,1904,-73.9658683456,40.6927068667
BK,1628,-73.9266858992,40.6898162914
BK,478,-73.9979178992,40.6746792285
BK,3379,-73.9091271756,40.6973075764
BK,3332,-73.9190455147,40.6931765951
BK,7653,-73.940292894,40.6222416075
BK,7174,-73.9721304459,40.5904393074
BK,6450,-73.9957451567,40.5973125507
BK,7005,-74.0010890815,40.5764675964
BK,8505,-73.9304151832,40.6117242819
BK,8633,-73.9086081384,40.6139165406
QN,1390,-73.8764556116,40.7612722433
QN,5014,-73.8197139566,40.7645902241
QN,5423,-73.8011957143,40.7566134232
SI,5437,-74.1516491055,40.5524929003
SI,197,-74.120433904,40.6349074615
MN,1378,-73.9696136056,40.7662656193
QN,10245,-73.7856553744,40.6989106915
BX,3694,-73.8473846976,40.826575701
BK,995,-73.9814073585,40.6692729622
BK,1258,-73.9416336433,40.6710386494
BK,4880,-73.937060865,40.6529985398
BK,3165,-73.9281538871,40.7029830635
BK,4656,-73.9299081116,40.6550385251
BK,2702,-73.9443900677,40.7220672662
BK,7441,-73.9470405101,40.589377402
BK,5971,-74.0231023391,40.6268719671
BK,1472,-73.9166551219,40.6702239104
BK,2594,-73.9550906409,40.7272454913
BK,6534,-73.9663782314,40.6202445313
QN,1016,-73.9032161333,40.7657826104
QN,1864,-73.870221362,40.7418227835
QN,1597,-73.8694120806,40.7469095712
QN,2773,-73.8962942157,40.7138048664
QN,1739,-73.8691425646,40.7537636895
QN,728,-73.9112831853,40.7596089312
QN,4981,-73.8265732066,40.7678706624
QN,9313,-73.8394498327,40.6910053405
QN,8171,-73.7426255951,40.7606889544
QN,11533,-73.8386360451,40.6718138961
SI,3639,-74.110032148,40.5744271513
SI,187,-74.1198531607,40.6394494655
QN,2399,-73.8967698068,40.7286632818
QN,7629,-73.7581114943,40.7410118775
QN,8769,-73.7103464001,40.7370471418
BK,6637,-73.9683136195,40.6079017248
BX,5349,-73.83558836,40.8370915849
BX,3305,-73.8886919913,40.8703412126
BK,7150,-73.9726114751,40.5937003669
BK,7429,-73.9334598088,40.5941494873
QN,1282,-73.8940105042,40.7482461682
QN,29,-73.9552175439,40.7453871501
QN,2267,-73.833095956,40.7175808765
QN,1023,-73.9049331228,40.7610558717
QN,943,-73.8943453895,40.7720732127
QN,5549,-73.7875422547,40.7533103829
QN,9823,-73.7916124684,40.7095028426
QN,9894,-73.7828352516,40.7088433119
QN,10258,-73.7804517323,40.6991641762
QN,8991,-73.8482168114,40.6887877273
BK,2790,-73.9409799221,40.7116094844
BK,4461,-73.8698738515,40.6690878496
QN,5328,-73.8103075544,40.7617618164
QN,11198,-73.7390762595,40.7059010609
SI,391,-74.1320796001,40.6220671597
SI,157,-74.1138485425,40.6400165225
BX,2970,-73.8965768453,40.8291772722
SI,5591,-74.1672546412,40.5443179156
QN,13469,-73.757791443,40.661912658
QN,14173,-73.8389644859,40.6577082907
SI,5451,-74.1583331034,40.5612639379
BK,1965,-73.9627295837,40.6855461779
BK,3757,-73.8927313003,40.6706865065
BK,3874,-73.8973688649,40.6561989259
BK,2787,-73.9468623604,40.7109847801
BK,6173,-73.9891709121,40.6135210976
BK,5699,-73.9941810665,40.6288780875
BK,6142,-74.0263865194,40.6139480909
BK,6252,-73.9906730586,40.6081922918
QN,1972,-73.8490373173,40.7399278742
BX,3203,-73.9014725686,40.8639310831
BK,1111,-73.9761041379,40.658256228
BK,1505,-73.9180317672,40.6828527162
BK,2559,-73.9528323014,40.7307014101
SI,3122,-74.065188168,40.5935275855
SI,5804,-74.1700634348,40.565083829
SI,1228,-74.1596161764,40.6325945753
SI,1216,-74.155559723,40.6290707834
SI,1965,-74.1415265182,40.5958811757
BK,1709,-73.9268724288,40.6783237197
BK,2297,-73.9555483521,40.7199906612
BK,8643,-73.9081193527,40.6089727502
BK,8762,-73.9586074302,40.5845420877
BK,8245,-73.893583718,40.6403590467
QN,2492,-73.8880618868,40.7343412836
QN,619,-73.9199254951,40.7677533451
BX,4131,-73.8530403175,40.8502422038
BX,2857,-73.9184304626,40.84188161
BK,5997,-74.0275091162,40.6265370262
QN,4486,-73.8173704269,40.7897454197
QN,11183,-73.7370727428,40.7092139657
SI,1462,-74.1395496024,40.6185800377
QN,11940,-73.8006693378,40.6896406768
SI,4057,-74.1063575784,40.5615389961
BK,1682,-73.9262968347,40.6816115113
BK,181,-73.9895517971,40.6886252469
BK,4298,-73.8924983276,40.6603305333
BK,3153,-73.9329091715,40.7005621965
BK,3633,-73.9094496595,40.655237015
BK,6797,-73.9578961951,40.6061772987
BK,6320,-74.0157551835,40.6169736064
QN,3280,-73.8441082707,40.7118716137
QN,6661,-73.8201657394,40.7259995858
BX,3679,-73.8534993609,40.8235264268
BK,4615,-73.9233949521,40.6633957056
BK,3746,-73.9028697956,40.6683438377
QN,9025,-73.8535203612,40.6845630485
QN,3675,-73.8919086039,40.7019391616
QN,11239,-73.735780879,40.702451348
QN,11241,-73.7331591627,40.7028091068
SI,837,-74.0999262024,40.6095780666
SI,4250,-74.1184204496,40.5667780627
SI,5740,-74.1825358068,40.5608269066
BX,3037,-73.8952306335,40.8525827098
BK,397,-73.9910280627,40.6852503664
BK,1826,-73.9403433479,40.6855339445
BK,4035,-73.8814597845,40.6715112945
BK,3208,-73.9264066349,40.6995205862
BK,3374,-73.9163067826,40.6895225968
BK,4319,-73.8940230456,40.6580530637
BK,4157,-73.8746918216,40.6781958284
BK,5730,-74.0060605707,40.6310815616
BK,7566,-73.9560043107,40.6286830005
BK,8226,-73.8966072622,40.6429489508
BK,8267,-73.8892970571,40.6402604781
BK,8433,-73.9050634461,40.6208854666
QN,649,-73.9198134731,40.7608429468
BK,4714,-73.916144219,40.6533190975
QN,9489,-73.8226766187,40.6892315133
QN,10961,-73.753229776,40.7045530137
QN,7805,-73.7559954563,40.7305744267
QN,3450,-73.9079782948,40.700791647
QN,13020,-73.7635720041,40.6721179063
SI,812,-74.1287244395,40.6026603442
SI,7037,-74.2140622483,40.547556519
QN,11344,-73.8549446454,40.6750046125
QN,11303,-73.7377130462,40.696744858
SI,241,-74.1046990337,40.6186524367
SI,823,-74.1337739104,40.6027288156
SI,2100,-74.1638803573,40.59996842
SI,4031,-74.1073503488,40.5669533397
SI,5478,-74.160783452,40.55960456
SI,8025,-74.2472648375,40.513033839
SI,6998,-74.2157905512,40.5276769726
SI,5298,-74.1453512619,40.5418769841
BK,1596,-73.9315060396,40.694629322
BK,4149,-73.8696632214,40.6833284408
BK,6678,-73.9753374704,40.6026581692
BK,8607,-73.9069689796,40.6073793227
QN,2996,-73.8711765526,40.7231337609
QN,4880,-73.8024474472,40.77738317
BK,3912,-73.8822504572,40.6837773672
BK,4454,-73.8769796222,40.6670269142
QN,8752,-73.7109476322,40.7404851657
QN,8149,-73.7400536187,40.7756706148
QN,12055,-73.8002022706,40.6720860234
SI,2643,-74.1895460543,40.5883982948
SI,4292,-74.1217717447,40.5639528491
SI,210,-74.1205865518,40.6329709591
QN,12155,-73.7950118887,40.6882576104
QN,11752,-73.8096308682,40.6728602725
BX,3522,-73.8621486117,40.8150586946
BX,4178,-73.8283653356,40.8480570525
BK,3174,-73.9274427749,40.7025141462
BK,5548,-73.9861870702,40.6176081018
BK,6113,-74.0335028417,40.6178557432
QN,3146,-73.8595429405,40.7166883857
QN,2954,-73.8871236887,40.7182416951
BK,1141,-73.9616516281,40.6783775681
BX,5725,-73.9156154529,40.8800089302
BK,2572,-73.9558114305,40.7273925049
BK,4112,-73.8683586356,40.6901755372
QN,9400,-73.830780741,40.6917336145
QN,10654,-73.7503983018,40.7236016949
QN,9310,-73.8413571223,40.6906955714
QN,7682,-73.7513163137,40.744017982
SI,3554,-74.1056497904,40.5847909544
SI,266,-74.1041935713,40.6268503602
SI,3736,-74.0952647055,40.5741100187
SI,5481,-74.161310228,40.5476873733
MN,801,-73.9924411652,40.745152553
SI,6728,-74.2028400808,40.5132028541
SI,4645,-74.1420628739,40.5545916673
BX,3555,-73.8653655359,40.8172987133
BX,3931,-73.8599187953,40.8341851015
BX,2757,-73.8872413238,40.8253428603
BX,3113,-73.8826251585,40.8506325628
BK,1552,-73.9102999656,40.6778194596
BK,4629,-73.9229876221,40.659414853
BK,4869,-73.9487613921,40.6515512683
BK,6588,-73.9673519046,40.6126492752
BK,8056,-73.9076071324,40.6307061484
QN,1983,-73.8609165771,40.7448591106
BX,4389,-73.8432473773,40.8588183012
BX,5534,-73.8305435425,40.8310331797
BK,767,-74.0048060676,40.6444236861
BK,4102,-73.8787860439,40.6866120194
BK,2325,-73.9610727359,40.7198230792
BK,4303,-73.8892707263,40.6631790498
BK,2789,-73.94245799,40.7114015253
QN,8885,-73.8520254475,40.6959078727
QN,13749,-73.7430694739,40.6532037561
SI,2855,-74.0685150841,40.6123058469
MN,1376,-73.9690693052,40.7649813689
MN,908,-73.9808478491,40.7413214136
MN,1907,-73.9484392654,40.8072351013
SI,439,-74.135366419,40.6166279149
SI,7083,-74.2181218956,40.5464007122
MN,1046,-73.9841553808,40.7659794285
MN,2073,-73.9509086329,40.8237149816
MN,2050,-73.9464270459,40.8222623732
BX,5591,-73.8183316915,40.8169105553
BK,1414,-73.9338045573,40.6658214805
BK,4663,-73.9230838607,40.6549360235
BX,4971,-73.829705289,40.890470828
BK,450,-73.994388449,40.679815234
BK,1850,-73.9473563648,40.6806107071
QN,10285,-73.7771935713,40.6958293312
QN,8759,-73.7040615375,40.7403110967
QN,8696,-73.7113942842,40.7449309813
QN,11328,-73.7326690412,40.6941341726
SI,6312,-74.1904982612,40.5401082257
SI,5433,-74.1521805523,40.551227341
SI,7578,-74.2343614883,40.5223431701
SI,3207,-74.0830482757,40.598817805
MN,743,-74.0022145704,40.7443438577
MN,1347,-73.9645362118,40.7572113173
MN,765,-74.0008023723,40.7403528066
QN,13312,-73.76840395,40.6656915307
BX,5071,-73.8521341275,40.899114092
BX,4406,-73.8353853077,40.8597594794
BK,915,-73.9981246545,40.6473266534
BK,7635,-73.9406180043,40.6226943119
QN,662,-73.9147867678,40.7643306819
BK,1835,-73.9436989566,40.6836478512
BK,6170,-73.9970998591,40.6185966661
QN,9238,-73.8291259145,40.7038425676
QN,9487,-73.8249871459,40.689107933
QN,8917,-73.8608481341,40.6902295957
QN,11871,-73.8105156782,40.6665297518
QN,13217,-73.7288616,40.670829282
QN,12597,-73.7675996627,40.6683264195
QN,11963,-73.7969917364,40.6855488104
QN,12984,-73.759554808,40.6783178935
SI,8050,-74.2503655988,40.5091442241
BK,840,-74.0120675893,40.6406026935
BK,5281,-73.9789632663,40.6490972653
BK,7844,-73.9307714299,40.6218716709
QN,1655,-73.8661090097,40.7660046307
QN,2643,-73.9088952592,40.7152013578
QN,3701,-73.8854398862,40.7004201396
BX,5730,-73.9137732957,40.8803873357
BX,4781,-73.8356470793,40.8724511102
BK,3808,-73.8914030069,40.6654823453
BK,4316,-73.8787277436,40.6664801425
BK,6232,-74.0102237279,40.6204584238
QN,9426,-73.8338656338,40.6862893804
QN,11893,-73.81649214,40.6644006961
QN,12082,-73.7926284287,40.6699672035
MN,1433,-73.9562242602,40.773361486
QN,11796,-73.8021702174,40.6680168091
QN,14019,-73.8499136158,40.6556369908
QN,11634,-73.810914357,40.6817987027
SI,5706,-74.1830294658,40.5483292357
SI,4602,-74.1501621291,40.560851219
QN,1248,-73.8908792167,40.7540173644
QN,1895,-73.8659645141,40.7391741803
QN,528,-73.9333886804,40.7647284772
BK,4900,-73.9336142618,40.6512305997
BK,2329,-73.9556437186,40.7164498102
BK,6249,-73.9958946768,40.6113500461
QN,1384,-73.8820465128,40.7607745179
QN,7203,-73.782572077,40.7297629932
QN,3518,-73.8971659091,40.7006752852
BK,3232,-73.9260639617,40.6977298566
BK,4300,-73.8915534891,40.6621003047
BK,6610,-73.9704608205,40.6111760482
QN,2998,-73.8699601052,40.7236919421
BK,1899,-73.9576307854,40.6948902652
BK,2239,-73.9549062193,40.7000805933
BK,3397,-73.9110122671,40.6913359778
BK,6670,-73.9823009452,40.6008946053
BK,6523,-73.9659084697,40.6257467341
BK,6838,-73.9404679743,40.6064194351
QN,516,-73.931659451,40.7697369077
QN,2483,-73.8914340697,40.7341864772
BK,8696,-73.9788086684,40.5746852928
BK,8772,-73.9509096947,40.5853125247
BK,3258,-73.9205569178,40.7007055112
BK,4771,-73.9285435458,40.6430240262
BK,5483,-73.976219648,40.622948167
BK,5466,-73.9859546916,40.6293807171
BK,6251,-73.9915410336,40.608369671
BK,8525,-73.9284014843,40.6110152656
QN,1223,-73.8974330454,40.7463237869
BX,5545,-73.82693804,40.828107158
BK,1065,-73.9744709269,40.6739911769
BK,6028,-74.0211825563,40.6197935349
QN,2575,-73.9193728881,40.7260122015
QN,219,-73.9263178617,40.745375206
BK,6172,-73.9923770608,40.6157434934
BK,6675,-73.9778693973,40.6032245322
BK,7575,-73.9478948559,40.6297985131
BK,8384,-73.9163914008,40.6187416565
BK,8160,-73.9073130832,40.643291561
BK,8379,-73.9190085436,40.6167106532
BK,2212,-73.9560621314,40.7041675287
BK,6090,-74.0264262163,40.6175669936
BK,7091,-73.9622876025,40.6016276682
BK,3429,-73.9077137535,40.6892093691
BK,4804,-73.9398981674,40.6604282828
BK,2907,-73.941773428,40.7148116125
BK,7975,-73.9216555081,40.6381012158
QN,584,-73.9293751431,40.7599364123
BK,312,-73.9954053719,40.6861833681
BK,7813,-73.9347755788,40.6248250053
BK,3250,-73.9170425707,40.7054256896
BK,1208,-73.9447598829,40.6769359692
BK,5711,-73.9991371066,40.6296999567
BK,7467,-73.9461289629,40.5866566224
QN,2405,-73.8965060082,40.7297905071
BK,7858,-73.937662557,40.6192451071
BK,7994,-73.9094751973,40.6426229876
BK,7326,-73.9502135778,40.5996306166
QN,2283,-73.9142785741,40.740879259
QN,2742,-73.9030889223,40.7176157345
QN,1130,-73.8865966305,40.7592880114
BK,4773,-73.9267145379,40.6435759277
BK,7790,-73.934680594,40.627371968
QN,1267,-73.8858734004,40.75258484
BK,4105,-73.8747090106,40.6874760274
SI,1278,-74.1681497598,40.6357368921
QN,5619,-73.7809621237,40.7527563844
SI,3810,-74.0900506481,40.572586397
BX,4103,-73.8542843075,40.8476446007
QN,10606,-73.7417037369,40.7176971622
QN,12772,-73.7274066716,40.6893757292
SI,673,-74.1065816727,40.6141534142
SI,2632,-74.1856855338,40.5910954103
SI,4724,-74.1237218869,40.5573499007
SI,6744,-74.2064969517,40.5157368315
BX,4294,-73.862180766,40.8518236578
BX,4124,-73.859828418,40.848738529
BX,3684,-73.8494704138,40.8236212748
QN,15742,-73.7668899563,40.6005098062
SI,1460,-74.1431198631,40.6198718793
BX,4379,-73.8480932254,40.8597188425
SI,194,-74.1281125557,40.6346397384
MN,1038,-73.9876949333,40.7612505684
QN,11603,-73.8187129503,40.6823309648
QN,12453,-73.7645862594,40.6879706817
SI,1981,-74.1398548159,40.6011162874
SI,3118,-74.0651618147,40.5972065398
QN,13142,-73.751716442,40.6718325058
QN,11649,-73.8174908534,40.6792037097
MN,838,-73.9843569962,40.7507643408
BK,2013,-73.9643015111,40.6826664936
BK,1011,-73.9851979074,40.6681698015
SI,4215,-74.1188821921,40.5717092976
SI,7780,-74.2304237739,40.5062608685
SI,205,-74.1263019753,40.6348768983
MN,1815,-73.9313980729,40.7967660536
BK,957,-73.9760283951,40.6742937709
BK,913,-74.0024416932,40.6502956375
QN,11287,-73.734707323,40.6979629133
SI,5274,-74.1499495795,40.5416542959
MN,1847,-73.9575948824,40.8024262934
MN,1231,-73.9765758539,40.7865493913
QN,16103,-73.8096698886,40.5910336113
SI,3076,-74.0672928167,40.6055269276
SI,6228,-74.1787160385,40.5447857365
BK,657,-73.999594755,40.660069743
QN,15317,-73.8213699718,40.6041209636
QN,15015,-73.7795558391,40.6637354232
MN,1292,-73.9736558847,40.7624142462
MN,1310,-73.9694836212,40.7597943182
BX,3395,-73.8640115817,40.8968753806
BX,5363,-73.8299766513,40.839873315
SI,6882,-74.2011229784,40.5379781325
SI,5494,-74.163085348,40.5578724297
SI,5616,-74.1718084174,40.543565823
SI,474,-74.1410651476,40.6130441703
SI,887,-74.1028121973,40.5886432252
SI,5460,-74.1556968057,40.5492304859
BX,2716,-73.8953770033,40.8241137677
BX,3075,-73.8848094642,40.8558716175
BX,4512,-73.863935764,40.8672503867
BX,3985,-73.8464477191,40.8403639742
BX,4424,-73.8698814177,40.8621279072
SI,4697,-74.1327056217,40.5621571062
BX,2673,-73.8990702201,40.8297174924
BK,1760,-73.9448131439,40.6944729365
QN,16174,-73.8218582001,40.5829843014
BX,4055,-73.8609892329,40.8464279076
BX,3101,-73.8854483483,40.851479993
BX,4252,-73.8284975364,40.8546589127
BX,4678,-73.8573064526,40.8825873847
SI,4225,-74.115197518,40.5694454596
SI,4212,-74.1171152491,40.5728546406
SI,5380,-74.1644526856,40.5344154869
BX,4201,-73.8513645983,40.8525174706
QN,8569,-73.7222697723,40.739184818
SI,3124,-74.0639340376,40.5947628354
SI,2897,-74.0838614892,40.608388267
SI,4344,-74.1260392944,40.5703867947
QN,16090,-73.8033163418,40.5899401327
QN,8836,-73.8674992584,40.6929414489
QN,15685,-73.7662666016,40.6117376064
SI,51,-74.0864238818,40.6462048398
SI,3109,-74.0690084645,40.5967070715
SI,2968,-74.075853674,40.6138875602
QN,9335,-73.8234850005,40.700172637
QN,6917,-73.7939267483,40.7360095187
QN,7901,-73.7262058185,40.7395978342
QN,11952,-73.7958327575,40.6887609332
QN,6986,-73.8010811589,40.7265188027
QN,4758,-73.8020114145,40.7808186487
QN,10711,-73.7400606695,40.7253134172
QN,11970,-73.8023878444,40.6832557718
QN,16195,-73.8492950839,40.5808851046
SI,3225,-74.0812694144,40.6014939312
SI,74,-74.0999213549,40.6402470409
QN,7401,-73.7612819386,40.754895084
QN,12968,-73.7403365409,40.676625914
QN,11350,-73.8489500874,40.6747090142
SI,458,-74.1331036002,40.6142242002
QN,9793,-73.7966533207,40.7052311291
SI,2899,-74.0790494656,40.6105953597
QN,4906,-73.7998897547,40.7723552426
QN,11079,-73.7458959896,40.6975886705
QN,9847,-73.7996696383,40.7118465689
QN,9398,-73.8331179087,40.691874972
SI,569,-74.0790143979,40.6368805149
SI,407,-74.1358241238,40.6206378454
QN,4518,-73.812606876,40.7892053132
QN,4627,-73.8192485886,40.7844784292
QN,7687,-73.7463337696,40.7441954782
QN,13668,-73.7329740211,40.6533386073
QN,13489,-73.7479610082,40.6603496346
SI,6324,-74.1847375473,40.5356049598
QN,7252,-73.7812008555,40.7243611049
QN,10995,-73.7541040662,40.7006659115
QN,15322,-73.821839122,40.601041317
SI,2270,-74.1350081802,40.5751277969
SI,4080,-74.0992636877,40.5640707665
QN,11027,-73.7453355137,40.7007609136
QN,8835,-73.8658891,40.692122004
QN,9786,-73.8023893167,40.7126472071
QN,6097,-73.780076264,40.7683289721
QN,6851,-73.8057442189,40.7221628459
QN,4492,-73.819745589,40.7982954314
QN,5435,-73.8096692441,40.7567277279
QN,6031,-73.7869789255,40.7685612595
QN,3883,-73.8547000003,40.7030260704
QN,11760,-73.8017682729,40.6733658562
QN,15512,-73.7448196783,40.6075189508
SI,6230,-74.1812804496,40.5448998267
SI,6789,-74.2099633646,40.5184254043
QN,9379,-73.8418350874,40.6877491249
QN,8982,-73.8541821852,40.6880506015
QN,10482,-73.7604955093,40.7158606697
QN,16216,-73.8409851054,40.5792228504
QN,12791,-73.7315748746,40.6885009295
SI,5110,-74.1369537172,40.5509242858
QN,10265,-73.7809951128,40.6979851461
QN,10233,-73.7830955798,40.7040553644
QN,12730,-73.7515364993,40.6858174081
SI,4396,-74.1327205694,40.565396272
SI,5621,-74.1759981991,40.544505448
QN,3472,-73.9030841958,40.7027959297
QN,4626,-73.8185120574,40.7858860236
QN,11767,-73.8091507637,40.6713081626
QN,15552,-73.7447565043,40.604507899
QN,12956,-73.7515032855,40.6804019774
SI,2848,-74.0679270752,40.6145753257
SI,7939,-74.2500479184,40.5032894382
SI,1464,-74.1412495237,40.6182776088
SI,223,-74.1225721817,40.6295972013
QN,9562,-73.8193197024,40.6891487034
QN,9474,-73.8172749699,40.6939276281
SI,300,-74.1151780333,40.6272546575
QN,4201,-73.8425441188,40.7790440292
QN,6727,-73.8076476445,40.7416459846
QN,9709,-73.8157006728,40.7077955239
QN,11687,-73.8078700057,40.6776436346
QN,13584,-73.735158042,40.6586305729
SI,645,-74.08530132,40.6164116944
QN,10162,-73.7919239008,40.6996710917
QN,1473,-73.8806312457,40.7497651945
QN,99,-73.9422945061,40.7422271528
QN,4023,-73.8506152968,40.787684801
QN,8722,-73.7048834268,40.7453435784
QN,1903,-73.8653228903,40.7375967039
QN,2767,-73.8973051732,40.7160017464
QN,8304,-73.7303608654,40.7571874048
QN,8603,-73.7170454756,40.7340151906
BK,6275,-73.9937759328,40.6078934467
QN,2702,-73.9056526316,40.725797878
QN,5379,-73.815532349,40.7580452396
QN,2808,-73.8893415406,40.7271295239
QN,2752,-73.900056102,40.722918128
QN,2338,-73.9009787517,40.7377028801
QN,182,-73.9199971683,40.7479894066
QN,9739,-73.8130190539,40.7147817149
BK,5766,-74.0072455969,40.6267646846
QN,1089,-73.8745681553,40.7673992946
QN,4022,-73.851525537,40.7878620477
QN,11055,-73.7430757539,40.6982911603
QN,648,-73.9215934727,40.7606508432
QN,3440,-73.9104866571,40.7036947016
QN,6605,-73.822380793,40.7223547604
QN,6429,-73.820230856,40.7391444722
QN,3496,-73.9021817321,40.7093932048
BK,8671,-73.9657379094,40.578315085
BK,7159,-73.9633166167,40.5955892475
