grid_x,grid_y,location
482.0,718.0,AMSTERDAM AV
482.0,730.0,BROADWAY
482.0,738.0,RIVERSIDE DR
483.0,264.0,AV U
483.0,439.0,WASHINGTON AV
483.0,468.0,DEKALB AV
483.0,618.0,1 AV
483.0,636.0,3 AV
483.0,700.0,CENTRAL PARK WEST
483.0,719.0,W 110 ST
484.0,218.0,Brighton Beach Av
484.0,297.0,Coney Island Av
484.0,344.0,FOSTER AV
484.0,434.0,STERLING PL
484.0,503.0,BEDFORD AV
484.0,621.0,1 AV
484.0,711.0,W 106 ST
485.0,285.0,Coney Island Av
485.0,291.0,Coney Island Av
485.0,345.0,FOSTER AV
485.0,407.0,FLATBUSH AV
485.0,408.0,FLATBUSH AV
485.0,452.0,FULTON ST
485.0,462.0,GREENE AV
485.0,491.0,Williamsburg St
485.0,621.0,1 AV
485.0,632.0,2 AV
485.0,647.0,E 72 ST
485.0,648.0,E 72 ST
485.0,714.0,COLUMBUS AV
485.0,736.0,BROADWAY
486.0,274.0,Coney Island Av
486.0,281.0,Coney Island Av
486.0,284.0,Coney Island Av
486.0,285.0,KINGS HWY
486.0,390.0,PARKSIDE AV
486.0,409.0,EMPIRE BLVD
486.0,424.0,CLASSON AV
486.0,426.0,CLASSON AV
486.0,488.0,CLASSON AV
486.0,642.0,3 AV
486.0,660.0,E 79 ST
486.0,717.0,W 110 ST
486.0,726.0,AMSTERDAM AV
486.0,728.0,AMSTERDAM AV
486.0,739.0,BROADWAY
487.0,249.0,Coney Island Av
487.0,264.0,AV U
487.0,265.0,Coney Island Av
487.0,270.0,Coney Island Av
487.0,505.0,Lee Av
487.0,711.0,MANHATTAN AV
487.0,716.0,COLUMBUS AV
487.0,728.0,AMSTERDAM AV
488.0,228.0,NEPTUNE AV
488.0,239.0,Coney Island Av
488.0,240.0,AV Z
488.0,241.0,Coney Island Av
488.0,250.0,Coney Island Av
488.0,286.0,KINGS HWY
488.0,308.0,AV M
488.0,401.0,FLATBUSH AV
488.0,431.0,ST JOHNS PL
488.0,469.0,DEKALB AV
488.0,511.0,BROADWAY
488.0,637.0,2 AV
488.0,638.0,2 AV
488.0,645.0,E 72 ST
488.0,646.0,3 AV
488.0,716.0,W 110 ST
488.0,730.0,AMSTERDAM AV
488.0,740.0,BROADWAY
489.0,228.0,Coney Island Av
489.0,286.0,KINGS HWY
489.0,392.0,PARKSIDE AV
489.0,521.0,DRIGGS AV
489.0,732.0,AMSTERDAM AV
489.0,743.0,BROADWAY
489.0,751.0,ST CLAIR PL
490.0,228.0,NEPTUNE AV
490.0,458.0,GATES AV
490.0,631.0,1 AV
490.0,715.0,W 110 ST
490.0,733.0,AMSTERDAM AV
490.0,746.0,BROADWAY
491.0,423.0,FRANKLIN AV
491.0,452.0,CLASSON AV
491.0,644.0,E 72 ST
491.0,715.0,W 110 ST
491.0,734.0,AMSTERDAM AV
491.0,746.0,BROADWAY
492.0,288.0,KINGS HWY @ E. 15TH ST
492.0,346.0,OCEAN AV
492.0,349.0,FOSTER AV
492.0,521.0,ROEBLING ST
492.0,635.0,1 AV
492.0,653.0,3 AV
492.0,738.0,AMSTERDAM AV
492.0,747.0,W 125 ST
493.0,335.0,OCEAN AV
493.0,342.0,OCEAN AV
493.0,474.0,FRANKLIN AV
493.0,627.0,YORK AV
493.0,656.0,E 79 ST
493.0,716.0,FREDERICK DOUGLASS BLVD
493.0,722.0,MANHATTAN AV
493.0,738.0,AMSTERDAM AV
494.0,325.0,AV J
494.0,391.0,CLARKSON AV
494.0,414.0,BEDFORD AV
494.0,467.0,FRANKLIN AV
494.0,639.0,1 AV
494.0,655.0,E 79 ST
494.0,724.0,MANHATTAN AV
494.0,742.0,AMSTERDAM AV
494.0,760.0,W 135 ST
495.0,325.0,OCEAN AV
495.0,392.0,BEDFORD AV
495.0,631.0,YORK AV
495.0,632.0,YORK AV
495.0,642.0,E 72 ST
495.0,725.0,MANHATTAN AV
495.0,744.0,W 125 ST
495.0,754.0,BROADWAY
496.0,241.0,AV Z
496.0,291.0,E 18 ST
496.0,310.0,AV M
496.0,359.0,FLATBUSH AV
496.0,371.0,BEDFORD AV
496.0,380.0,BEDFORD AV
496.0,439.0,FRANKLIN AV
496.0,641.0,E 72 ST
496.0,642.0,1 AV
496.0,661.0,3 AV
496.0,722.0,FREDERICK DOUGLASS BLVD
496.0,723.0,W 116 ST
496.0,742.0,W 125 ST
496.0,743.0,AMSTERDAM AV
496.0,754.0,BROADWAY
496.0,757.0,BROADWAY
496.0,758.0,W 135 ST
497.0,290.0,KINGS HWY
497.0,309.0,OCEAN AV BETWEEN AV M & BAY ST
497.0,315.0,AV L
497.0,380.0,CHURCH AV
497.0,428.0,ST JOHNS PL
497.0,440.0,DEAN ST
497.0,449.0,FULTON ST BETWEEN FRANKLIN AV & SPENSER
497.0,467.0,Bedford Av
497.0,513.0,RODNEY ST
497.0,635.0,YORK AV
497.0,653.0,2 AV
497.0,654.0,E 79 ST
497.0,712.0,W 110 ST
498.0,218.0,Brighton Beach Av
498.0,230.0,NEPTUNE AV
498.0,305.0,OCEAN AV
498.0,459.0,Gates Av
498.0,684.0,MADISON AV
498.0,714.0,ADAM CLAYTON POWELL BLVD
498.0,738.0,W 125 ST
498.0,749.0,AMSTERDAM AV
498.0,757.0,W 135 ST
498.0,758.0,BROADWAY
499.0,230.0,SHORE BLVD
499.0,266.0,AV U
499.0,292.0,KINGS HWY
499.0,293.0,AV P
499.0,293.0,OCEAN AV
499.0,409.0,Rogers Av
499.0,410.0,Rogers Av
499.0,448.0,Fulton St
499.0,558.0,MANHATTAN AV
499.0,639.0,E 72 ST
499.0,639.0,YORK AV
499.0,658.0,2 AV
499.0,684.0,E 96 ST
499.0,750.0,AMSTERDAM AV
499.0,760.0,BROADWAY BETWEEN HAMILTON & W 137 ST
499.0,762.0,BROADWAY
500.0,217.0,WEST END AV
500.0,221.0,WEST END AV
500.0,223.0,WEST END AV
500.0,240.0,E 16 ST
500.0,266.0,AV U
500.0,423.0,ROGERS AV
500.0,427.0,ROGERS AV
500.0,449.0,Bedford Av
500.0,454.0,PUTNAM AV
500.0,490.0,LEE AV
500.0,640.0,YORK AV
500.0,667.0,3 AV
500.0,716.0,ADAM CLAYTON POWELL BLVD
500.0,764.0,BROADWAY
501.0,217.0,ORIENTAL BLVD
501.0,336.0,Bedford Av
501.0,339.0,BEDFORD AV
501.0,340.0,BEDFORD AV
501.0,342.0,GLENWOOD RD
501.0,382.0,ROGERS AV
501.0,382.0,Rogers Av
501.0,393.0,ROGERS AV
501.0,439.0,DEAN ST
501.0,585.0,JACKSON AVE @ 50 AVENUE
501.0,643.0,YORK AVE
501.0,721.0,W 116 ST
501.0,753.0,AMSTERDAM AV
502.0,471.0,DEKALB AV
502.0,480.0,MYRTLE AV
502.0,599.0,VERNON BLVD
502.0,600.0,VERNON BLVD
502.0,651.0,E 79 ST
502.0,653.0,1 AV
502.0,653.0,1 Av
502.0,690.0,MADISON AV
502.0,719.0,W 116 ST
502.0,720.0,ADAM CLAYTON POWELL BLVD
502.0,736.0,W 125 ST
502.0,736.0,W 125 St
502.0,766.0,BROADWAY
503.0,242.0,AV Z
503.0,266.0,OCEAN AV
503.0,267.0,AV U
503.0,267.0,OCEAN AV
503.0,410.0,EMPIRE BLVD
503.0,470.0,Nostrand Av
503.0,645.0,YORK AV
503.0,646.0,YORK AV
503.0,664.0,2 Av
503.0,673.0,3 AV
503.0,691.0,MADISON AV
503.0,736.0,W 125 ST
503.0,773.0,W 145 ST
504.0,267.0,AV U
504.0,293.0,KINGS HWY
504.0,354.0,FOSTER AV
504.0,409.0,NOSTRAND AV
504.0,417.0,NOSTRAND AV
504.0,460.0,GATES AV
504.0,460.0,GATES AV BETWEEN NOSTRAND AV & BEDFORD
504.0,544.0,BEDFORD AV
504.0,649.0,YORK AV
504.0,650.0,E 79 ST
504.0,694.0,MADISON AV
504.0,726.0,ADAM CLAYTON POWELL BLVD
504.0,735.0,W 125 ST
504.0,736.0,FREDERICK DOUGLASS BLVD
504.0,759.0,AMSTERDAM AV
505.0,233.0,SHEEPSHEAD BAY RD
505.0,242.0,AV Z
505.0,410.0,EMPIRE BLVD
505.0,423.0,NOSTRAND AV
505.0,426.0,Nostrand Av
505.0,427.0,ST JOHNS PL
505.0,447.0,FULTON ST
505.0,538.0,LORIMER ST
505.0,650.0,E 79 ST
505.0,650.0,YORK AV
505.0,695.0,MADISON AV
505.0,728.0,ADAM CLAYTON POWELL BLVD
505.0,760.0,AMSTERDAM AV
505.0,772.0,BROADWAY
506.0,243.0,AV Z
506.0,247.0,OCEAN AV
506.0,345.0,GLENWOOD RD
506.0,380.0,NOSTRAND AV
506.0,390.0,NOSTRAND AV
506.0,439.0,DEAN ST
506.0,440.0,NOSTRAND AV
506.0,446.0,Nostrand Av
506.0,450.0,HALSEY ST
506.0,685.0,LEXINGTON AV
506.0,698.0,MADISON AV
506.0,739.0,FREDERICK DOUGLASS BLVD
506.0,740.0,FREDERICK DOUGLASS BLVD
506.0,771.0,W 145 St
506.0,772.0,BROADWAY
507.0,237.0,OCEAN AV
507.0,243.0,AV Z
507.0,244.0,OCEAN AV
507.0,522.0,METROPOLITAN AV
507.0,653.0,YORK AV
507.0,662.0,E 86 ST
507.0,680.0,E 96 ST
507.0,688.0,LEXINGTON AV
507.0,717.0,W 116 ST
507.0,718.0,MALCOLM X BLVD
507.0,742.0,FREDERICK DOUGLASS BLVD
508.0,357.0,Nostrand Av
508.0,359.0,AV D
508.0,648.0,E 79 ST
508.0,654.0,YORK AV
508.0,656.0,YORK AV
508.0,663.0,1 Av
508.0,674.0,2 AV
508.0,681.0,3 AV
508.0,701.0,MADISON AV
508.0,721.0,MALCOLM X BLVD
508.0,734.0,ADAM CLAYTON POWELL BLVD
508.0,734.0,W 125 ST
508.0,766.0,AMSTERDAM AV
508.0,793.0,RIVERSIDE DR WEST
509.0,299.0,KINGS HWY
509.0,344.0,GLENWOOD RD
509.0,410.0,NEW YORK AV
509.0,461.0,GATES AV
509.0,469.0,LAFAYETTE AV
509.0,500.0,BROADWAY
509.0,501.0,LORIMER ST
509.0,504.0,LORIMER ST
509.0,505.0,LORIMER ST
509.0,506.0,MONTROSE AV
509.0,508.0,LORIMER ST
509.0,649.0,E 80 ST
509.0,657.0,YORK AV
509.0,704.0,MADISON AV
509.0,732.0,W 125 ST
509.0,752.0,ST NICHOLAS AV
509.0,767.0,AMSTERDAM AV
509.0,769.0,AMSTERDAM AV
509.0,769.0,W 145 ST
509.0,778.0,BROADWAY
510.0,300.0,KINGS HWY
510.0,339.0,NOSTRAND AV
510.0,424.0,NEW YORK AV
510.0,427.0,ST JOHNS PL
510.0,430.0,NEW YORK AV
510.0,434.0,NEW YORK AV
510.0,437.0,BERGEN ST
510.0,598.0,44 DR
510.0,616.0,41 AV
510.0,666.0,1 AV
510.0,677.0,2 Av
510.0,678.0,E 96 ST
510.0,685.0,3 AV
510.0,737.0,ADAM CLAYTON POWELL BLVD
510.0,769.0,W 145 St
510.0,770.0,AMSTERDAM AV
510.0,781.0,Broadway
511.0,268.0,AV U
511.0,328.0,NOSTRAND AV
511.0,382.0,NEW YORK AV
511.0,392.0,CLARKSON AV
511.0,392.0,NEW YORK AV
511.0,443.0,NEW YORK AV
511.0,481.0,MYRTLE AV
511.0,484.0,TOMPKINS AV
511.0,660.0,YORK AV
511.0,680.0,2 AV
511.0,695.0,LEXINGTON AV
511.0,706.0,MADISON AV
511.0,714.0,5 AV
511.0,714.0,W 116 St
512.0,381.0,CHURCH AV
512.0,480.0,TOMPKINS AV
512.0,561.0,GREENPOINT AV
512.0,662.0,YORK AV
512.0,679.0,E 97 ST
512.0,689.0,3 AV
512.0,695.0,E 106 ST
512.0,714.0,E 116 ST
512.0,750.0,FREDERICK DOUGLASS BLVD
512.0,758.0,ST NICHOLAS AV
512.0,760.0,ST NICHOLAS AV
512.0,785.0,BROADWAY
513.0,317.0,NOSTRAND AV
513.0,411.0,EMPIRE BLVD
513.0,469.0,TOMPKINS AV
513.0,497.0,BROADWAY
513.0,603.0,21 ST
513.0,619.0,40 AV
513.0,619.0,VERNON BLVD
513.0,672.0,1 AV
513.0,709.0,MADISON AV
513.0,717.0,5 AV
513.0,731.0,W 125 ST
513.0,742.0,ADAM CLAYTON POWELL BLVD
513.0,785.0,W 155 ST
513.0,790.0,EDWARD MORGAN PL
514.0,268.0,AV U
514.0,304.0,NOSTRAND AV
514.0,461.0,GATES AV
514.0,470.0,LAFAYETTE AV
514.0,527.0,GRAHAM AV
514.0,532.0,GRAHAM AV
514.0,533.0,GRAHAM AV
514.0,583.0,49 AV
514.0,678.0,E 97 ST
514.0,685.0,2 AV
514.0,713.0,E 116 ST
514.0,720.0,5 AV
514.0,730.0,W 125 St
514.0,731.0,MALCOLM X BLVD
515.0,303.0,NOSTRAND AV
515.0,304.0,KINGS HWY
515.0,392.0,CLARKSON AV
515.0,519.0,GRAHAM AV
515.0,522.0,GRAHAM AV
515.0,523.0,GRAHAM AV
515.0,523.0,GRAHAM AV @ METROPOLITAN AVE
515.0,528.0,GRAHAM AV
515.0,622.0,VERNON BLVD
515.0,694.0,E 106 ST
515.0,695.0,3 AV
515.0,712.0,E 116 St
515.0,734.0,MALCOLM X BLVD
515.0,779.0,AMSTERDAM AV
515.0,789.0,BROADWAY
515.0,796.0,FT WASHINGTON AV
516.0,297.0,NOSTRAND AV
516.0,333.0,FLATBUSH AV
516.0,446.0,BROOKLYN AV
516.0,451.0,TOMPKINS AV
516.0,516.0,GRAHAM AV
516.0,517.0,GRAHAM AV
516.0,520.0,GRAHAM AV
516.0,616.0,40 AV
516.0,678.0,1 AV
516.0,678.0,1 Av
516.0,747.0,ADAM CLAYTON POWELL BLVD
516.0,792.0,BROADWAY
516.0,793.0,BROADWAY
516.0,799.0,FT WASHINGTON AV
517.0,269.0,AV U
517.0,285.0,NOSTRAND AV
517.0,291.0,NOSTRAND AV
517.0,446.0,FULTON ST
517.0,447.0,TOMPKINS AV
517.0,474.0,DEKALB AV
517.0,482.0,MYRTLE AV
517.0,482.0,THROOP AV
517.0,505.0,GRAHAM AV
517.0,506.0,GRAHAM AV
517.0,594.0,JACKSON AV
517.0,605.0,QUEENS PLZ SOUTH
517.0,608.0,21 ST
517.0,680.0,1 AV
517.0,747.0,ADAM CLAYTON POWELL BLVD
517.0,759.0,FREDERICK DOUGLASS BLVD
517.0,802.0,FT WASHINGTON AV
518.0,232.0,EMMONS AV
518.0,254.0,AV X
518.0,413.0,KINGSTON AV
518.0,495.0,GRAHAM AV
518.0,501.0,GRAHAM AV
518.0,507.0,MONTROSE AV
518.0,611.0,21 ST
518.0,615.0,40 AV
518.0,691.0,2 AV
518.0,693.0,2 AV
518.0,693.0,E 106 ST
518.0,711.0,E 116 ST
518.0,727.0,5 AV
518.0,728.0,W 125 ST
518.0,751.0,ADAM CLAYTON POWELL BLVD
518.0,761.0,FREDERICK DOUGLASS BLVD
518.0,774.0,ST NICHOLAS AV
518.0,783.0,W 155 ST
518.0,784.0,AMSTERDAM AV
518.0,795.0,BROADWAY
518.0,803.0,FT WASHINGTON AV
519.0,269.0,AV U
519.0,269.0,Nostrand Av
519.0,270.0,NOSTRAND AV
519.0,310.0,KINGS HWY
519.0,393.0,CLARKSON AV
519.0,417.0,KINGSTON AV
519.0,427.0,KINGSTON AV
519.0,427.0,ST JOHNS PL
519.0,492.0,BROADWAY
519.0,496.0,GRAHAM AV
519.0,611.0,21 ST
519.0,721.0,MADISON AV
519.0,727.0,E 125 St
519.0,763.0,FREDERICK DOUGLASS BLVD
519.0,787.0,AMSTERDAM AV
519.0,798.0,BROADWAY
519.0,807.0,FT WASHINGTON AV
520.0,259.0,NOSTRAND AV
520.0,264.0,NOSTRAND AV
520.0,264.0,Nostrand Av
520.0,269.0,AV U
520.0,426.0,ST JOHNS PL
520.0,440.0,KINGSTON AV
520.0,446.0,FULTON ST
520.0,459.0,THROOP AV
520.0,462.0,GATES AV
520.0,489.0,Marcus Garvey Blvd
520.0,491.0,Marcus Garvey Blvd
520.0,613.0,21 ST
520.0,632.0,VERNON BLVD
520.0,685.0,1 AV
520.0,743.0,MALCOLM X BLVD
520.0,753.0,ADAM CLAYTON POWELL BLVD
520.0,763.0,W 145 ST
520.0,764.0,FREDERICK DOUGLASS BLVD
521.0,232.0,EMMONS AV
521.0,255.0,NOSTRAND AV
521.0,256.0,NOSTRAND AV
521.0,259.0,NOSTRAND AV
521.0,452.0,THROOP AV
521.0,482.0,MYRTLE AV
521.0,535.0,KINGSLAND AV
521.0,538.0,KINGSLAND AV
521.0,614.0,21 ST
521.0,757.0,ADAM CLAYTON POWELL BLVD
521.0,781.0,W 155 ST
521.0,811.0,FT WASHINGTON AV
521.0,812.0,FT WASHINGTON AV
522.0,219.0,ORIENTAL BLVD
522.0,517.0,GRAND ST
522.0,526.0,KINGSLAND AV
522.0,531.0,KINGSLAND AV
522.0,637.0,VERNON BLVD
522.0,688.0,E 105 ST
522.0,690.0,E 106 ST
522.0,709.0,E 116 St
522.0,725.0,E 125 St
522.0,726.0,MADISON AV
522.0,744.0,W 135 ST
522.0,747.0,MALCOLM X BLVD
522.0,768.0,Frederick Douglass Blvd
522.0,782.0,EDGECOMBE AV
522.0,791.0,AMSTERDAM AV
522.0,792.0,AMSTERDAM AV
522.0,803.0,BROADWAY
522.0,815.0,FT WASHINGTON AV
523.0,219.0,ORIENTAL BLVD
523.0,220.0,ORIENTAL BLVD
523.0,394.0,ALBANY AV
523.0,396.0,ALBANY AV
523.0,401.0,ALBANY AV
523.0,402.0,ALBANY AV
523.0,426.0,ST JOHNS PL
523.0,493.0,FLUSHING AV
523.0,691.0,1 AV
523.0,708.0,E 116 ST
523.0,729.0,MADISON AV
523.0,761.0,ADAM CLAYTON POWELL BLVD
523.0,761.0,W 145 ST
523.0,770.0,FREDERICK DOUGLASS BLVD
523.0,785.0,EDGECOMBE AV
523.0,805.0,BROADWAY
523.0,817.0,FT WASHINGTON AV
524.0,426.0,ST JOHNS PL
524.0,549.0,NASSAU AV
524.0,704.0,2 AV
524.0,718.0,LEXINGTON AV
524.0,737.0,5 AV
524.0,750.0,MALCOLM X BLVD
524.0,771.0,Frederick Douglass Blvd
524.0,808.0,BROADWAY
524.0,810.0,BROADWAY
525.0,233.0,EMMONS AV
525.0,407.0,East New York Av
525.0,456.0,Marcus Garvey Blvd
525.0,599.0,JACKSON AV
525.0,601.0,QUEENS PLZ SOUTH
525.0,687.0,E 105 ST
525.0,704.0,2 Av
525.0,826.0,FT WASHINGTON AV
526.0,407.0,East New York Av
526.0,450.0,Marcus Garvey Blvd
526.0,453.0,HALSEY ST
526.0,454.0,Marcus Garvey Blvd
526.0,483.0,MYRTLE AV
526.0,707.0,E 116 ST
526.0,741.0,5 AV
526.0,764.0,ADAM CLAYTON POWELL BLVD
526.0,765.0,ADAM CLAYTON POWELL BLVD
526.0,775.0,FREDERICK DOUGLASS BLVD
526.0,776.0,FREDERICK DOUGLASS BLVD
526.0,791.0,EDGECOMBE AV
526.0,827.0,FT WASHINGTON AV
526.0,829.0,FT WASHINGTON AV
527.0,270.0,AV U
527.0,446.0,Marcus Garvey Blvd
527.0,475.0,DEKALB AV
527.0,569.0,VAN DAM ST
527.0,635.0,11 ST
527.0,698.0,1 AV
527.0,736.0,MADISON AV
527.0,741.0,E 135 ST
527.0,777.0,FREDERICK DOUGLASS BLVD
527.0,794.0,EDGECOMBE AV
527.0,832.0,FT WASHINGTON AV
527.0,835.0,FT WASHINGTON AV
528.0,426.0,ST JOHNS PL
528.0,624.0,21 ST
528.0,722.0,E 125 ST
528.0,722.0,E 125 St
528.0,741.0,E 135 ST
528.0,758.0,MALCOLM X BLVD
528.0,759.0,W 145 ST
528.0,767.0,ADAM CLAYTON POWELL BLVD
529.0,270.0,AV U
529.0,436.0,BERGEN ST
529.0,464.0,GATES AV
529.0,472.0,LAFAYETTE AV
529.0,484.0,MYRTLE AV
529.0,740.0,E 135 ST
529.0,745.0,5 AV
529.0,746.0,5 AV
529.0,760.0,MALCOLM X BLVD
529.0,760.0,W 146 ST
529.0,770.0,ADAM CLAYTON POWELL BLVD
529.0,781.0,FREDERICK DOUGLASS BLVD
529.0,824.0,BROADWAY
529.0,840.0,FT WASHINGTON AV
530.0,272.0,AV U
530.0,340.0,AV H
530.0,445.0,FULTON ST
530.0,454.0,HALSEY ST
530.0,464.0,GATES AV
530.0,590.0,THOMPSON AV
530.0,626.0,21 ST BETWEEN 36 AV & 35 AV
530.0,627.0,21 ST
530.0,640.0,BROADWAY
530.0,721.0,E 125 ST
530.0,806.0,AMSTERDAM AV
530.0,807.0,AMSTERDAM AV
530.0,824.0,BROADWAY
530.0,840.0,FT WASHINGTON AV
531.0,233.0,EMMONS AV
531.0,445.0,TROY AV
531.0,658.0,27 Av
531.0,704.0,E 116 ST
531.0,705.0,1 AV
531.0,830.0,BROADWAY
532.0,274.0,AV U
532.0,445.0,FULTON ST
532.0,630.0,21 ST
532.0,720.0,E 125 ST
532.0,809.0,Amsterdam av
532.0,844.0,FT WASHINGTON AV
533.0,269.0,GERRITSEN AV
533.0,341.0,AV H
533.0,383.0,CHURCH AV
533.0,425.0,ST JOHNS PL
533.0,582.0,48 AV
533.0,587.0,VAN DAM ST
533.0,631.0,21 ST
533.0,719.0,2 AV
533.0,822.0,ST NICHOLAS AV
533.0,833.0,BROADWAY
533.0,834.0,BROADWAY
533.0,835.0,BROADWAY
534.0,268.0,GERRITSEN AV
534.0,436.0,BERGEN ST
534.0,586.0,W. 23ST @ 6TH AVE
534.0,625.0,35 AV
534.0,656.0,27 AV
534.0,837.0,BROADWAY
534.0,838.0,Broadway
535.0,233.0,EMMONS AV
535.0,455.0,HALSEY ST
535.0,464.0,GATES AV
535.0,572.0,Greenpoint Av
535.0,634.0,21 ST
535.0,653.0,8 ST
535.0,814.0,Amsterdam Av
535.0,815.0,AMSTERDAM AV
536.0,361.0,AV D
536.0,409.0,EMPIRE BLVD
536.0,410.0,EMPIRE BLVD
536.0,410.0,UTICA AV
536.0,591.0,QUEENS BLVD
536.0,606.0,NORTHERN BLVD
536.0,623.0,35 AV
536.0,655.0,8 St
537.0,235.0,KNAPP ST
537.0,265.0,GERRITSEN AV
537.0,362.0,AV D
537.0,397.0,Utica Av
537.0,404.0,UTICA AV
537.0,410.0,UTICA AV
537.0,421.0,EASTERN PKWY
537.0,425.0,ST JOHNS PL
537.0,581.0,48 AV
537.0,636.0,21 ST
537.0,843.0,BROADWAY
537.0,845.0,BROADWAY
538.0,383.0,CHURCH AV
538.0,392.0,UTICA AV
538.0,425.0,ST JOHNS PL
538.0,465.0,GATES AV
538.0,473.0,MALCOLM X BLVD
538.0,634.0,BROADWAY
538.0,820.0,AMSTERDAM AV
539.0,279.0,AV U
539.0,384.0,UTICA AV
539.0,435.0,BERGEN ST
539.0,466.0,MALCOLM X BLVD
539.0,473.0,LAFAYETTE ST
539.0,590.0,QUEENS BLVD
539.0,634.0,BROADWAY
539.0,640.0,21 ST
539.0,835.0,ST NICHOLAS AV
539.0,853.0,BROADWAY
540.0,304.0,Flatbush Av
540.0,362.0,AV D
540.0,376.0,UTICA AV
540.0,445.0,FULTON ST
540.0,455.0,HALSEY ST
540.0,465.0,GATES AV
540.0,574.0,GREENPOINT AV
540.0,589.0,QUEENS BLVD
540.0,648.0,30 AV
540.0,786.0,OGDEN AV
541.0,261.0,GERRITSEN AV
541.0,444.0,UTICA AV
541.0,445.0,MALCOLM X BLVD
541.0,445.0,Malcolm X blvd
541.0,455.0,HALSEY ST
541.0,456.0,Malcolm X Blvd
541.0,620.0,35 AV
541.0,643.0,21 ST
541.0,681.0,Hell Gate Circle
541.0,789.0,OGDEN AV
541.0,838.0,ST NICHOLAS AV
542.0,301.0,FLATBUSH AV
542.0,341.0,AV H
542.0,341.0,UTICA AV
542.0,344.0,UTICA AV
542.0,580.0,48 AV
542.0,619.0,35 AV
542.0,632.0,BROADWAY
542.0,857.0,BROADWAY
543.0,326.0,FLATLANDS AV
543.0,332.0,UTICA AV
543.0,337.0,UTICA AV
543.0,412.0,East New York Av
543.0,435.0,BERGEN ST
543.0,474.0,PATCHEN AV
543.0,475.0,KOSSUTH PL
543.0,646.0,21 ST
543.0,792.0,OGDEN AV
543.0,829.0,AMSTERDAM AV
543.0,840.0,FT GEORGE AV
544.0,257.0,GERRITSEN AV
544.0,310.0,UTICA AV
544.0,325.0,UTICA AV
544.0,577.0,GREENPOINT AV
544.0,589.0,QUEENS BLVD
544.0,630.0,BROADWAY
544.0,646.0,21 ST
544.0,648.0,21 ST
544.0,737.0,LINCOLN AV
545.0,297.0,FLATBUSH AV
545.0,298.0,UTICA AV
545.0,466.0,GATES AV
545.0,493.0,WILSON AV
545.0,522.0,METROPOLITAN AV
545.0,588.0,QUEENS BLVD
545.0,649.0,21 ST
545.0,798.0,OGDEN AV
545.0,859.0,BROADWAY
546.0,300.0,UTICA AV
546.0,486.0,DEKALB AV
546.0,521.0,METROPOLITAN AV
546.0,651.0,21 ST
546.0,741.0,MORRIS AV
547.0,253.0,GERRITSEN AV
547.0,431.0,BUFFALO AV
547.0,617.0,35 AV
547.0,644.0,30 AV
547.0,691.0,Hell Gate Circle
547.0,741.0,MORRIS AV
548.0,424.0,ST JOHNS PL
548.0,431.0,BUFFALO AV
548.0,432.0,ST MARKS AV
548.0,579.0,48TH AV BETWEEN 40 ST & 41 ST
548.0,628.0,BROADWAY
548.0,735.0,E 138 ST
549.0,294.0,FLATBUSH AV
549.0,372.0,BEVERLY RD
549.0,444.0,FULTON ST
549.0,466.0,RALPH AV
549.0,467.0,GATES AV
549.0,577.0,48TH AV BETWEEN 41 ST & 40 ST
549.0,747.0,MORRIS AV
549.0,765.0,Grand Concourse
550.0,250.0,GERRITSEN AV
550.0,393.0,REMSEN AV
550.0,457.0,HALSEY ST
550.0,463.0,RALPH AV
550.0,466.0,RALPH AV
550.0,489.0,WILSON AV
550.0,490.0,DEKALB AV
550.0,588.0,QUEENS BLVD
550.0,696.0,MAIN ROADWAY
550.0,769.0,Grand Concourse
550.0,811.0,OGDEN AV
550.0,862.0,BROADWAY
551.0,417.0,East New York Av
551.0,424.0,ST JOHNS PL
551.0,457.0,RALPH AV
551.0,587.0,QUEENS BLVD
551.0,659.0,21 ST
551.0,733.0,WILLIS AV
551.0,734.0,E 138 ST
551.0,734.0,WILLIS AV
551.0,752.0,E 149 ST
551.0,772.0,Grand Concourse
552.0,372.0,BEVERLY RD
552.0,417.0,RALPH AV
552.0,421.0,RALPH AV
552.0,427.0,RALPH AV
552.0,448.0,RALPH AV
552.0,493.0,DEKALB AV
552.0,614.0,35 AV
552.0,733.0,E 138 ST
552.0,772.0,Grand Concourse
552.0,811.0,EDWARD GRANT HWY
553.0,247.0,GERRITSEN AV
553.0,434.0,RALPH AV
553.0,443.0,FULTON ST
553.0,487.0,WILSON AV
553.0,579.0,48 AV
553.0,613.0,35 AV
553.0,640.0,30 AV
553.0,744.0,3 AV
553.0,777.0,Grand Concourse
553.0,802.0,W 170 ST
553.0,814.0,UNIVERSITY AV
553.0,863.0,BROADWAY
554.0,288.0,FLATBUSH AV
554.0,289.0,FLATBUSH AV
554.0,385.0,CHURCH AV
554.0,444.0,RALPH AV
554.0,528.0,GRAND AV
554.0,639.0,30 AV
554.0,639.0,31 ST @ 30 AVENUE
554.0,661.0,21 ST
554.0,758.0,MORRIS AV
554.0,777.0,Grand Concourse
554.0,793.0,E 167 ST
554.0,824.0,UNDERCLIFF AV
555.0,288.0,FLATBUSH AV
555.0,385.0,RALPH AV
555.0,772.0,E 161ST ST
555.0,782.0,Grand Concourse
555.0,792.0,E 167 ST
555.0,818.0,UNIVERSITY AV
